fatura_id,customerID,data_vencimento,data_pagamento,valor_fatura,status
INV-0023960,3541-ZNUHK,2025-06-15,2025-06-18,87.31,Pago com Atraso
INV-0023961,3541-ZNUHK,2025-05-15,2025-05-21,84.49,Pago com Atraso
INV-0023962,3541-ZNUHK,2025-04-15,2025-04-08,83.5,Pago em Dia
INV-0023963,3541-ZNUHK,2025-03-15,2025-03-12,82.68,Pago em Dia
INV-0023964,3541-ZNUHK,2025-02-15,2025-03-05,83.9,Pago com Atraso
INV-0023965,3541-ZNUHK,2025-01-15,2025-01-13,86.62,Pago em Dia
INV-0023966,3541-ZNUHK,2024-12-15,2024-12-08,85.29,Pago em Dia
INV-0023967,3541-ZNUHK,2024-11-15,2024-11-26,87.26,Pago com Atraso
INV-0023968,3541-ZNUHK,2024-10-15,2024-10-14,85.07,Pago em Dia
INV-0023969,3541-ZNUHK,2024-09-15,2024-09-09,85.69,Pago em Dia
INV-0023970,3541-ZNUHK,2024-08-15,2024-08-28,85.83,Pago com Atraso
INV-0023971,3541-ZNUHK,2024-07-15,2024-07-14,84.62,Pago em Dia
INV-0023972,3541-ZNUHK,2024-06-15,2024-06-08,84.94,Pago em Dia
INV-0023973,3541-ZNUHK,2024-05-15,2024-05-12,85.45,Pago em Dia
INV-0023974,3541-ZNUHK,2024-04-15,2024-04-08,87.09,Pago em Dia
INV-0023975,3541-ZNUHK,2024-03-15,2024-03-14,84.39,Pago em Dia
INV-0023976,3541-ZNUHK,2024-02-15,2024-02-10,86.43,Pago em Dia
INV-0023977,3541-ZNUHK,2024-01-15,2024-02-01,84.75,Pago com Atraso
INV-0023978,3541-ZNUHK,2023-12-15,2023-12-10,83.46,Pago em Dia
INV-0023979,3541-ZNUHK,2023-11-15,2023-11-11,81.86,Pago em Dia
INV-0023980,3541-ZNUHK,2023-10-15,2023-10-09,84.39,Pago em Dia
INV-0023981,3541-ZNUHK,2023-09-15,2023-09-08,84.24,Pago em Dia
INV-0023982,3541-ZNUHK,2023-08-15,2023-08-11,83.22,Pago em Dia
INV-0023983,3541-ZNUHK,2023-07-15,2023-07-12,85.01,Pago em Dia
INV-0023984,3541-ZNUHK,2023-06-15,2023-06-08,85.64,Pago em Dia
INV-0023985,3541-ZNUHK,2023-05-15,2023-05-30,84.7,Pago com Atraso
INV-0023986,3541-ZNUHK,2023-04-15,2023-04-09,85.47,Pago em Dia
INV-0023987,3541-ZNUHK,2023-03-15,2023-03-12,89.08,Pago em Dia
INV-0023988,3541-ZNUHK,2023-02-15,2023-02-10,86.24,Pago em Dia
INV-0023989,3541-ZNUHK,2023-01-15,2023-01-16,84.76,Pago com Atraso
INV-0023990,3541-ZNUHK,2022-12-15,2022-12-26,81.1,Pago com Atraso
INV-0023991,3541-ZNUHK,2022-11-15,2022-11-13,85.95,Pago em Dia
INV-0023992,3541-ZNUHK,2022-10-15,2022-11-03,85.25,Pago com Atraso
INV-0023993,3541-ZNUHK,2022-09-15,2022-10-05,84.26,Pago com Atraso
INV-0023994,3541-ZNUHK,2022-08-15,2022-08-10,82.95,Pago em Dia
INV-0023995,3541-ZNUHK,2022-07-15,2022-07-08,86.46,Pago em Dia
INV-0023996,3541-ZNUHK,2022-06-15,2022-07-05,84.72,Pago com Atraso
INV-0023997,3541-ZNUHK,2022-05-15,2022-05-12,84.66,Pago em Dia
INV-0023998,3541-ZNUHK,2022-04-15,2022-04-10,83.28,Pago em Dia
INV-0023999,3541-ZNUHK,2022-03-15,2022-03-10,85.18,Pago em Dia
INV-0024000,3541-ZNUHK,2022-02-15,2022-03-05,85.34,Pago com Atraso
INV-0024001,3541-ZNUHK,2022-01-15,2022-01-12,87.73,Pago em Dia
INV-0024002,3541-ZNUHK,2021-12-15,2021-12-08,86.99,Pago em Dia
INV-0024003,3541-ZNUHK,2021-11-15,2021-11-25,84.29,Pago com Atraso
INV-0024004,3541-ZNUHK,2021-10-15,2021-10-08,82.24,Pago em Dia
INV-0024005,3541-ZNUHK,2021-09-15,2021-09-13,83.92,Pago em Dia
INV-0024006,3541-ZNUHK,2021-08-15,2021-08-24,87.13,Pago com Atraso
INV-0024007,3541-ZNUHK,2021-07-15,2021-07-11,84.56,Pago em Dia
INV-0024008,3541-ZNUHK,2021-06-15,2021-07-05,86.62,Pago com Atraso
INV-0024009,3541-ZNUHK,2021-05-15,2021-05-27,87.3,Pago com Atraso
INV-0024010,7632-MNYOY,2025-11-15,,110.99,Pendente
INV-0024011,7632-MNYOY,2025-10-15,2025-10-08,111.84,Pago em Dia
INV-0024012,7632-MNYOY,2025-09-15,2025-09-14,110.01,Pago em Dia
INV-0024013,7632-MNYOY,2025-08-15,2025-08-13,106.35,Pago em Dia
INV-0024014,7632-MNYOY,2025-07-15,2025-07-12,110.52,Pago em Dia
INV-0024015,7632-MNYOY,2025-06-15,2025-06-12,107.43,Pago em Dia
INV-0024016,7632-MNYOY,2025-05-15,2025-05-14,112.49,Pago em Dia
INV-0024017,7632-MNYOY,2025-04-15,2025-04-10,110.99,Pago em Dia
INV-0024018,7632-MNYOY,2025-03-15,2025-03-08,108.87,Pago em Dia
INV-0024019,7632-MNYOY,2025-02-15,2025-02-11,108.14,Pago em Dia
INV-0024020,7632-MNYOY,2025-01-15,2025-01-11,109.59,Pago em Dia
INV-0024021,7632-MNYOY,2024-12-15,2024-12-09,112.36,Pago em Dia
INV-0024022,7632-MNYOY,2024-11-15,2024-11-09,107.77,Pago em Dia
INV-0024023,7632-MNYOY,2024-10-15,2024-10-13,112.67,Pago em Dia
INV-0024024,7632-MNYOY,2024-09-15,2024-09-13,111.93,Pago em Dia
INV-0024025,7632-MNYOY,2024-08-15,2024-08-18,110.55,Pago com Atraso
INV-0024026,7632-MNYOY,2024-07-15,2024-07-10,113.1,Pago em Dia
INV-0024027,7632-MNYOY,2024-06-15,2024-06-12,110.99,Pago em Dia
INV-0024028,7632-MNYOY,2024-05-15,2024-05-12,106.87,Pago em Dia
INV-0024029,7632-MNYOY,2024-04-15,2024-04-27,108.27,Pago com Atraso
INV-0024030,7632-MNYOY,2024-03-15,2024-03-12,103.68,Pago em Dia
INV-0024031,7632-MNYOY,2024-02-15,2024-02-11,111.92,Pago em Dia
INV-0024032,7632-MNYOY,2024-01-15,2024-01-11,109.52,Pago em Dia
INV-0024033,7632-MNYOY,2023-12-15,2023-12-14,110.09,Pago em Dia
INV-0024034,7632-MNYOY,2023-11-15,2023-11-12,112.15,Pago em Dia
INV-0024035,7632-MNYOY,2023-10-15,2023-10-09,111.65,Pago em Dia
INV-0024036,7632-MNYOY,2023-09-15,2023-09-08,111.6,Pago em Dia
INV-0024037,7632-MNYOY,2023-08-15,2023-08-12,108.05,Pago em Dia
INV-0024038,7632-MNYOY,2023-07-15,2023-07-12,111.01,Pago em Dia
INV-0024039,7632-MNYOY,2023-06-15,2023-06-08,113.2,Pago em Dia
INV-0024040,7632-MNYOY,2023-05-15,2023-05-13,110.06,Pago em Dia
INV-0024041,7632-MNYOY,2023-04-15,2023-04-11,109.72,Pago em Dia
INV-0024042,7632-MNYOY,2023-03-15,2023-03-08,111.9,Pago em Dia
INV-0024043,7632-MNYOY,2023-02-15,2023-02-10,110.89,Pago em Dia
INV-0024044,7632-MNYOY,2023-01-15,2023-01-09,106.07,Pago em Dia
INV-0024045,7632-MNYOY,2022-12-15,2022-12-13,108.81,Pago em Dia
INV-0024046,7632-MNYOY,2022-11-15,2022-11-09,110.15,Pago em Dia
INV-0024047,7632-MNYOY,2022-10-15,2022-10-12,105.72,Pago em Dia
INV-0024048,7632-MNYOY,2022-09-15,2022-09-13,110.65,Pago em Dia
INV-0024049,7632-MNYOY,2022-08-15,2022-08-09,110.68,Pago em Dia
INV-0024050,7632-MNYOY,2022-07-15,2022-07-10,107.85,Pago em Dia
INV-0024051,7632-MNYOY,2022-06-15,2022-06-12,107.38,Pago em Dia
INV-0024052,7632-MNYOY,2022-05-15,2022-05-11,111.57,Pago em Dia
INV-0024053,7632-MNYOY,2022-04-15,2022-04-11,111.93,Pago em Dia
INV-0024054,7632-MNYOY,2022-03-15,2022-03-08,115.41,Pago em Dia
INV-0024055,7632-MNYOY,2022-02-15,2022-02-11,111.48,Pago em Dia
INV-0024056,7632-MNYOY,2022-01-15,2022-01-12,111.15,Pago em Dia
INV-0024057,7632-MNYOY,2021-12-15,2021-12-09,111.41,Pago em Dia
INV-0024058,7632-MNYOY,2021-11-15,2021-11-10,112.67,Pago em Dia
INV-0024059,7632-MNYOY,2021-10-15,2021-10-14,108.67,Pago em Dia
INV-0024060,7632-MNYOY,2021-09-15,2021-09-13,111.44,Pago em Dia
INV-0024061,7632-MNYOY,2021-08-15,2021-08-09,111.33,Pago em Dia
INV-0024062,7632-MNYOY,2021-07-15,2021-07-10,111.48,Pago em Dia
INV-0024063,7632-MNYOY,2021-06-15,2021-06-28,110.92,Pago com Atraso
INV-0024064,7632-MNYOY,2021-05-15,2021-05-11,111.88,Pago em Dia
INV-0024065,7632-MNYOY,2021-04-15,2021-04-11,111.92,Pago em Dia
INV-0024066,7632-MNYOY,2021-03-15,2021-03-09,107.37,Pago em Dia
INV-0024067,7632-MNYOY,2021-02-15,2021-02-11,113.23,Pago em Dia
INV-0024068,7632-MNYOY,2021-01-15,2021-01-10,111.74,Pago em Dia
INV-0024069,7632-MNYOY,2020-12-15,2020-12-11,111.41,Pago em Dia
INV-0024070,7632-MNYOY,2020-11-15,2020-11-14,112.73,Pago em Dia
INV-0024071,7632-MNYOY,2020-10-15,2020-10-14,112.88,Pago em Dia
INV-0024072,7632-MNYOY,2020-09-15,2020-09-13,106.72,Pago em Dia
INV-0024073,7632-MNYOY,2020-08-15,2020-08-11,107.61,Pago em Dia
INV-0024074,7632-MNYOY,2020-07-15,2020-07-12,112.1,Pago em Dia
INV-0024075,7632-MNYOY,2020-06-15,2020-06-11,112.85,Pago em Dia
INV-0024076,6302-JGYRJ,2025-11-15,2025-11-11,77.18,Pago em Dia
INV-0024077,6302-JGYRJ,2025-10-15,2025-10-22,82.58,Pago com Atraso
INV-0024078,6302-JGYRJ,2025-09-15,2025-09-12,76.57,Pago em Dia
INV-0024079,6302-JGYRJ,2025-08-15,2025-08-13,81.94,Pago em Dia
INV-0024080,6302-JGYRJ,2025-07-15,2025-07-09,78.68,Pago em Dia
INV-0024081,6302-JGYRJ,2025-06-15,2025-06-10,79.86,Pago em Dia
INV-0024082,6302-JGYRJ,2025-05-15,2025-05-12,82.31,Pago em Dia
INV-0024083,6302-JGYRJ,2025-04-15,2025-04-10,78.88,Pago em Dia
INV-0024084,6302-JGYRJ,2025-03-15,2025-03-13,78.44,Pago em Dia
INV-0024085,6302-JGYRJ,2025-02-15,2025-02-24,76.61,Pago com Atraso
INV-0024086,6302-JGYRJ,2025-01-15,2025-01-09,81.86,Pago em Dia
INV-0024087,6302-JGYRJ,2024-12-15,2024-12-10,79.39,Pago em Dia
INV-0024088,6302-JGYRJ,2024-11-15,2024-11-10,79.05,Pago em Dia
INV-0024089,6302-JGYRJ,2024-10-15,2024-10-14,80.38,Pago em Dia
INV-0024090,6302-JGYRJ,2024-09-15,2024-09-09,78.45,Pago em Dia
INV-0024091,6302-JGYRJ,2024-08-15,2024-08-09,79.88,Pago em Dia
INV-0024092,6302-JGYRJ,2024-07-15,2024-07-12,78.26,Pago em Dia
INV-0024093,6302-JGYRJ,2024-06-15,2024-06-12,81.07,Pago em Dia
INV-0024094,6302-JGYRJ,2024-05-15,2024-06-01,80.55,Pago com Atraso
INV-0024095,6302-JGYRJ,2024-04-15,2024-04-08,79.8,Pago em Dia
INV-0024096,6302-JGYRJ,2024-03-15,2024-03-09,77.51,Pago em Dia
INV-0024097,6302-JGYRJ,2024-02-15,2024-02-14,79.34,Pago em Dia
INV-0024098,6302-JGYRJ,2024-01-15,2024-01-13,77.74,Pago em Dia
INV-0024099,6302-JGYRJ,2023-12-15,2023-12-08,80.24,Pago em Dia
INV-0024100,6302-JGYRJ,2023-11-15,2023-12-01,77.64,Pago com Atraso
INV-0024101,6302-JGYRJ,2023-10-15,2023-10-12,78.63,Pago em Dia
INV-0024102,6302-JGYRJ,2023-09-15,2023-09-13,76.99,Pago em Dia
INV-0024103,6302-JGYRJ,2023-08-15,2023-08-10,78.87,Pago em Dia
INV-0024104,6302-JGYRJ,2023-07-15,2023-07-09,77.38,Pago em Dia
INV-0024105,6302-JGYRJ,2023-06-15,2023-06-13,79.92,Pago em Dia
INV-0024106,6302-JGYRJ,2023-05-15,2023-05-09,81.77,Pago em Dia
INV-0024107,1422-DGUBX,2025-11-15,2025-11-14,82.87,Pago em Dia
INV-0024108,1422-DGUBX,2025-10-15,2025-10-13,79.58,Pago em Dia
INV-0024109,1422-DGUBX,2025-09-15,2025-09-09,80.35,Pago em Dia
INV-0024110,1422-DGUBX,2025-08-15,2025-08-17,77.68,Pago com Atraso
INV-0024111,1422-DGUBX,2025-07-15,2025-07-14,78.75,Pago em Dia
INV-0024112,1422-DGUBX,2025-06-15,2025-06-08,82.74,Pago em Dia
INV-0024113,1422-DGUBX,2025-05-15,2025-05-09,81.2,Pago em Dia
INV-0024114,1422-DGUBX,2025-04-15,2025-04-12,79.81,Pago em Dia
INV-0024115,1422-DGUBX,2025-03-15,2025-03-09,77.84,Pago em Dia
INV-0024116,1422-DGUBX,2025-02-15,2025-02-17,78.16,Pago com Atraso
INV-0024117,1422-DGUBX,2025-01-15,2025-01-13,76.99,Pago em Dia
INV-0024118,1422-DGUBX,2024-12-15,2024-12-08,79.86,Pago em Dia
INV-0024119,1422-DGUBX,2024-11-15,2024-11-10,79.41,Pago em Dia
INV-0024120,1422-DGUBX,2024-10-15,2024-10-11,78.05,Pago em Dia
INV-0024121,1422-DGUBX,2024-09-15,2024-09-12,81.74,Pago em Dia
INV-0024122,1422-DGUBX,2024-08-15,2024-08-31,80.05,Pago com Atraso
INV-0024123,1422-DGUBX,2024-07-15,2024-07-12,80.85,Pago em Dia
INV-0024124,1422-DGUBX,2024-06-15,2024-06-09,76.52,Pago em Dia
INV-0024125,1422-DGUBX,2024-05-15,2024-05-12,78.57,Pago em Dia
INV-0024126,1422-DGUBX,2024-04-15,2024-04-12,82.26,Pago em Dia
INV-0024127,1422-DGUBX,2024-03-15,2024-03-09,79.47,Pago em Dia
INV-0024128,1422-DGUBX,2024-02-15,2024-02-09,79.3,Pago em Dia
INV-0024129,1422-DGUBX,2024-01-15,2024-01-10,79.52,Pago em Dia
INV-0024130,1422-DGUBX,2023-12-15,2023-12-12,79.38,Pago em Dia
INV-0024131,1422-DGUBX,2023-11-15,2023-11-17,78.56,Pago com Atraso
INV-0024132,1422-DGUBX,2023-10-15,2023-10-12,79.57,Pago em Dia
INV-0024133,1422-DGUBX,2023-09-15,2023-09-08,76.37,Pago em Dia
INV-0024134,1422-DGUBX,2023-08-15,2023-08-21,79.14,Pago com Atraso
INV-0024135,1422-DGUBX,2023-07-15,2023-07-10,79.71,Pago em Dia
INV-0024136,1422-DGUBX,2023-06-15,2023-06-09,77.17,Pago em Dia
INV-0024137,1422-DGUBX,2023-05-15,2023-05-09,80.41,Pago em Dia
INV-0024138,1422-DGUBX,2023-04-15,2023-04-13,79.06,Pago em Dia
INV-0024139,5458-CQJTA,2025-11-15,,74.16,Pendente
INV-0024140,5458-CQJTA,2025-10-15,2025-10-30,74.95,Pago com Atraso
INV-0024141,5458-CQJTA,2025-09-15,2025-09-22,74.68,Pago com Atraso
INV-0024142,5458-CQJTA,2025-08-15,2025-08-08,78.46,Pago em Dia
INV-0024143,5458-CQJTA,2025-07-15,2025-07-08,73.78,Pago em Dia
INV-0024144,5458-CQJTA,2025-06-15,2025-06-10,72.56,Pago em Dia
INV-0024145,5458-CQJTA,2025-05-15,2025-05-14,72.53,Pago em Dia
INV-0024146,5458-CQJTA,2025-04-15,2025-04-08,75.61,Pago em Dia
INV-0024147,5458-CQJTA,2025-03-15,2025-03-14,73.45,Pago em Dia
INV-0024148,5458-CQJTA,2025-02-15,2025-02-14,76.87,Pago em Dia
INV-0024149,5458-CQJTA,2025-01-15,2025-01-09,72.56,Pago em Dia
INV-0024150,5458-CQJTA,2024-12-15,2024-12-10,75.49,Pago em Dia
INV-0024151,5458-CQJTA,2024-11-15,2024-11-12,73.91,Pago em Dia
INV-0024152,5458-CQJTA,2024-10-15,2024-10-08,75.24,Pago em Dia
INV-0024153,5458-CQJTA,2024-09-15,2024-09-13,77.13,Pago em Dia
INV-0024154,5458-CQJTA,2024-08-15,2024-08-23,75.28,Pago com Atraso
INV-0024155,5458-CQJTA,2024-07-15,2024-07-08,75.87,Pago em Dia
INV-0024156,5458-CQJTA,2024-06-15,2024-06-10,72.35,Pago em Dia
INV-0024157,5458-CQJTA,2024-05-15,2024-05-14,75.41,Pago em Dia
INV-0024158,5458-CQJTA,2024-04-15,2024-04-09,74.48,Pago em Dia
INV-0024159,5458-CQJTA,2024-03-15,2024-03-14,75.89,Pago em Dia
INV-0024160,5458-CQJTA,2024-02-15,2024-02-08,76.78,Pago em Dia
INV-0024161,5458-CQJTA,2024-01-15,2024-01-09,73.04,Pago em Dia
INV-0024162,5458-CQJTA,2023-12-15,2023-12-30,72.12,Pago com Atraso
INV-0024163,5458-CQJTA,2023-11-15,2023-11-13,75.12,Pago em Dia
INV-0024164,5458-CQJTA,2023-10-15,2023-10-13,77.16,Pago em Dia
INV-0024165,5458-CQJTA,2023-09-15,2023-09-13,73.52,Pago em Dia
INV-0024166,5458-CQJTA,2023-08-15,2023-08-13,74.9,Pago em Dia
INV-0024167,5458-CQJTA,2023-07-15,2023-07-08,74.98,Pago em Dia
INV-0024168,5458-CQJTA,2023-06-15,2023-06-13,77.52,Pago em Dia
INV-0024169,5458-CQJTA,2023-05-15,2023-05-14,74.48,Pago em Dia
INV-0024170,5458-CQJTA,2023-04-15,2023-04-14,76.82,Pago em Dia
INV-0024171,5458-CQJTA,2023-03-15,2023-03-12,75.47,Pago em Dia
INV-0024172,5458-CQJTA,2023-02-15,2023-02-12,73.19,Pago em Dia
INV-0024173,5458-CQJTA,2023-01-15,2023-01-08,75.15,Pago em Dia
INV-0024174,5458-CQJTA,2022-12-15,2022-12-13,76.22,Pago em Dia
INV-0024175,5458-CQJTA,2022-11-15,2022-11-11,74.53,Pago em Dia
INV-0024176,5458-CQJTA,2022-10-15,2022-10-14,74.33,Pago em Dia
INV-0024177,5458-CQJTA,2022-09-15,2022-09-11,76.15,Pago em Dia
INV-0024178,5458-CQJTA,2022-08-15,2022-08-12,75.23,Pago em Dia
INV-0024179,5458-CQJTA,2022-07-15,2022-07-09,75.55,Pago em Dia
INV-0024180,5458-CQJTA,2022-06-15,2022-06-11,74.22,Pago em Dia
INV-0024181,5458-CQJTA,2022-05-15,2022-05-10,75.0,Pago em Dia
INV-0024182,5458-CQJTA,2022-04-15,2022-04-13,71.98,Pago em Dia
INV-0024183,5458-CQJTA,2022-03-15,2022-03-09,75.59,Pago em Dia
INV-0024184,5458-CQJTA,2022-02-15,2022-02-08,74.43,Pago em Dia
INV-0024185,5458-CQJTA,2022-01-15,2022-01-08,75.68,Pago em Dia
INV-0024186,5458-CQJTA,2021-12-15,2021-12-08,74.08,Pago em Dia
INV-0024187,5458-CQJTA,2021-11-15,2021-11-12,73.78,Pago em Dia
INV-0024188,5458-CQJTA,2021-10-15,2021-10-10,74.03,Pago em Dia
INV-0024189,5458-CQJTA,2021-09-15,2021-09-11,75.9,Pago em Dia
INV-0024190,5458-CQJTA,2021-08-15,2021-08-09,73.29,Pago em Dia
INV-0024191,5458-CQJTA,2021-07-15,2021-07-09,75.22,Pago em Dia
INV-0024192,5458-CQJTA,2021-06-15,2021-06-14,75.0,Pago em Dia
INV-0024193,5458-CQJTA,2021-05-15,2021-05-12,75.68,Pago em Dia
INV-0024194,5458-CQJTA,2021-04-15,2021-04-12,76.56,Pago em Dia
INV-0024195,5458-CQJTA,2021-03-15,2021-03-09,75.8,Pago em Dia
INV-0024196,5458-CQJTA,2021-02-15,2021-03-05,74.39,Pago com Atraso
INV-0024197,5458-CQJTA,2021-01-15,2021-01-13,74.55,Pago em Dia
INV-0024198,5458-CQJTA,2020-12-15,2020-12-13,74.1,Pago em Dia
INV-0024199,5458-CQJTA,2020-11-15,2020-11-12,75.3,Pago em Dia
INV-0024200,5458-CQJTA,2020-10-15,2020-10-08,74.51,Pago em Dia
INV-0024201,5458-CQJTA,2020-09-15,2020-09-13,76.26,Pago em Dia
INV-0024202,5458-CQJTA,2020-08-15,2020-08-08,72.35,Pago em Dia
INV-0024203,5458-CQJTA,2020-07-15,2020-07-13,74.3,Pago em Dia
INV-0024204,4193-ORFCL,2025-11-15,,46.0,Pendente
INV-0024205,2439-QKJUL,2025-11-15,2025-11-08,20.22,Pago em Dia
INV-0024206,2439-QKJUL,2025-10-15,2025-10-14,19.99,Pago em Dia
INV-0024207,2439-QKJUL,2025-09-15,2025-09-10,19.86,Pago em Dia
INV-0024208,2439-QKJUL,2025-08-15,2025-08-18,20.92,Pago com Atraso
INV-0024209,2439-QKJUL,2025-07-15,2025-07-10,20.73,Pago em Dia
INV-0024210,0820-FNRNX,2025-11-15,2025-11-14,67.5,Pago em Dia
INV-0024211,0820-FNRNX,2025-10-15,2025-10-13,67.18,Pago em Dia
INV-0024212,0820-FNRNX,2025-09-15,2025-09-12,66.03,Pago em Dia
INV-0024213,0820-FNRNX,2025-08-15,2025-08-13,69.56,Pago em Dia
INV-0024214,0820-FNRNX,2025-07-15,2025-07-14,65.46,Pago em Dia
INV-0024215,0820-FNRNX,2025-06-15,2025-06-24,65.58,Pago com Atraso
INV-0024216,0820-FNRNX,2025-05-15,2025-06-04,67.17,Pago com Atraso
INV-0024217,0820-FNRNX,2025-04-15,2025-04-08,68.26,Pago em Dia
INV-0024218,0820-FNRNX,2025-03-15,2025-03-11,64.7,Pago em Dia
INV-0024219,0820-FNRNX,2025-02-15,2025-02-11,65.33,Pago em Dia
INV-0024220,0820-FNRNX,2025-01-15,2025-01-08,68.85,Pago em Dia
INV-0024221,0820-FNRNX,2024-12-15,2024-12-10,66.47,Pago em Dia
INV-0024222,0820-FNRNX,2024-11-15,2024-11-29,66.24,Pago com Atraso
INV-0024223,0820-FNRNX,2024-10-15,2024-10-26,65.27,Pago com Atraso
INV-0024224,0820-FNRNX,2024-09-15,2024-09-08,67.0,Pago em Dia
INV-0024225,0820-FNRNX,2024-08-15,2024-08-08,67.57,Pago em Dia
INV-0024226,0820-FNRNX,2024-07-15,2024-07-12,69.67,Pago em Dia
INV-0024227,3486-KHMLI,2025-11-15,2025-11-13,25.2,Pago em Dia
INV-0024228,3486-KHMLI,2025-10-15,2025-10-10,24.07,Pago em Dia
INV-0024229,3486-KHMLI,2025-09-15,2025-09-14,24.69,Pago em Dia
INV-0024230,3486-KHMLI,2025-08-15,2025-08-09,24.46,Pago em Dia
INV-0024231,3486-KHMLI,2025-07-15,2025-07-10,23.79,Pago em Dia
INV-0024232,3486-KHMLI,2025-06-15,2025-06-13,24.79,Pago em Dia
INV-0024233,3486-KHMLI,2025-05-15,2025-05-30,24.63,Pago com Atraso
INV-0024234,3486-KHMLI,2025-04-15,2025-04-13,24.18,Pago em Dia
INV-0024235,3486-KHMLI,2025-03-15,2025-03-09,25.04,Pago em Dia
INV-0024236,3486-KHMLI,2025-02-15,2025-02-08,24.64,Pago em Dia
INV-0024237,3486-KHMLI,2025-01-15,2025-01-13,24.74,Pago em Dia
INV-0024238,3486-KHMLI,2024-12-15,2024-12-08,24.79,Pago em Dia
INV-0024239,3486-KHMLI,2024-11-15,2024-11-10,24.55,Pago em Dia
INV-0024240,3486-KHMLI,2024-10-15,2024-10-08,24.94,Pago em Dia
INV-0024241,3486-KHMLI,2024-09-15,2024-09-11,24.8,Pago em Dia
INV-0024242,3486-KHMLI,2024-08-15,2024-08-14,24.28,Pago em Dia
INV-0024243,3486-KHMLI,2024-07-15,2024-07-14,24.75,Pago em Dia
INV-0024244,3486-KHMLI,2024-06-15,2024-06-08,24.87,Pago em Dia
INV-0024245,3486-KHMLI,2024-05-15,2024-05-12,24.26,Pago em Dia
INV-0024246,3486-KHMLI,2024-04-15,2024-04-13,24.71,Pago em Dia
INV-0024247,3486-KHMLI,2024-03-15,2024-03-14,24.65,Pago em Dia
INV-0024248,5146-YYFRZ,2025-11-15,2025-11-08,19.97,Pago em Dia
INV-0024249,5146-YYFRZ,2025-10-15,2025-10-25,20.34,Pago com Atraso
INV-0024250,5146-YYFRZ,2025-09-15,2025-09-09,19.05,Pago em Dia
INV-0024251,5146-YYFRZ,2025-08-15,2025-08-08,20.28,Pago em Dia
INV-0024252,5146-YYFRZ,2025-07-15,2025-07-13,20.2,Pago em Dia
INV-0024253,5146-YYFRZ,2025-06-15,2025-06-08,19.9,Pago em Dia
INV-0024254,5146-YYFRZ,2025-05-15,2025-05-08,19.99,Pago em Dia
INV-0024255,5146-YYFRZ,2025-04-15,2025-04-10,20.38,Pago em Dia
INV-0024256,5146-YYFRZ,2025-03-15,2025-03-14,20.42,Pago em Dia
INV-0024257,5146-YYFRZ,2025-02-15,2025-02-11,20.18,Pago em Dia
INV-0024258,5146-YYFRZ,2025-01-15,2025-01-08,20.15,Pago em Dia
INV-0024259,5146-YYFRZ,2024-12-15,2024-12-08,19.54,Pago em Dia
INV-0024260,5146-YYFRZ,2024-11-15,2024-11-09,18.99,Pago em Dia
INV-0024261,5146-YYFRZ,2024-10-15,2024-10-11,19.77,Pago em Dia
INV-0024262,5146-YYFRZ,2024-09-15,2024-09-13,19.85,Pago em Dia
INV-0024263,5146-YYFRZ,2024-08-15,2024-08-10,19.24,Pago em Dia
INV-0024264,5146-YYFRZ,2024-07-15,2024-07-25,19.86,Pago com Atraso
INV-0024265,5146-YYFRZ,2024-06-15,2024-06-11,19.92,Pago em Dia
INV-0024266,5146-YYFRZ,2024-05-15,2024-05-11,20.22,Pago em Dia
INV-0024267,5146-YYFRZ,2024-04-15,2024-04-11,20.29,Pago em Dia
INV-0024268,5146-YYFRZ,2024-03-15,2024-03-08,19.87,Pago em Dia
INV-0024269,5146-YYFRZ,2024-02-15,2024-02-11,19.26,Pago em Dia
INV-0024270,5146-YYFRZ,2024-01-15,2024-01-12,19.93,Pago em Dia
INV-0024271,5146-YYFRZ,2023-12-15,2023-12-09,19.58,Pago em Dia
INV-0024272,5146-YYFRZ,2023-11-15,2023-11-14,19.81,Pago em Dia
INV-0024273,5146-YYFRZ,2023-10-15,2023-10-08,19.47,Pago em Dia
INV-0024274,5146-YYFRZ,2023-09-15,2023-09-09,20.12,Pago em Dia
INV-0024275,5146-YYFRZ,2023-08-15,2023-08-14,20.41,Pago em Dia
INV-0024276,5146-YYFRZ,2023-07-15,2023-07-09,19.27,Pago em Dia
INV-0024277,5146-YYFRZ,2023-06-15,2023-06-12,20.29,Pago em Dia
INV-0024278,5146-YYFRZ,2023-05-15,2023-05-11,20.1,Pago em Dia
INV-0024279,5146-YYFRZ,2023-04-15,2023-04-09,20.03,Pago em Dia
INV-0024280,5146-YYFRZ,2023-03-15,2023-03-14,19.64,Pago em Dia
INV-0024281,5146-YYFRZ,2023-02-15,2023-02-13,19.89,Pago em Dia
INV-0024282,5146-YYFRZ,2023-01-15,2023-01-09,19.82,Pago em Dia
INV-0024283,5146-YYFRZ,2022-12-15,2022-12-08,19.76,Pago em Dia
INV-0024284,5146-YYFRZ,2022-11-15,2022-11-14,19.89,Pago em Dia
INV-0024285,5146-YYFRZ,2022-10-15,2022-10-11,20.43,Pago em Dia
INV-0024286,5146-YYFRZ,2022-09-15,2022-09-08,19.65,Pago em Dia
INV-0024287,5146-YYFRZ,2022-08-15,2022-08-09,19.83,Pago em Dia
INV-0024288,5146-YYFRZ,2022-07-15,2022-07-08,20.38,Pago em Dia
