log_id,customerID,mes_referencia,gb_download
LOG-0027598,8755-IWJHN,2025-05-01,376.62
LOG-0027599,8755-IWJHN,2025-04-01,240.84
LOG-0027600,8755-IWJHN,2025-03-01,201.88
LOG-0027601,8755-IWJHN,2025-02-01,305.4
LOG-0027602,8755-IWJHN,2025-01-01,329.88
LOG-0027603,8755-IWJHN,2024-12-01,374.93
LOG-0027604,8755-IWJHN,2024-11-01,346.26
LOG-0027605,8755-IWJHN,2024-10-01,305.84
LOG-0027606,8755-IWJHN,2024-09-01,335.99
LOG-0027607,8755-IWJHN,2024-08-01,252.44
LOG-0027608,8755-IWJHN,2024-07-01,280.24
LOG-0027609,8755-IWJHN,2024-06-01,363.58
LOG-0027610,8755-IWJHN,2024-05-01,381.54
LOG-0027611,8755-IWJHN,2024-04-01,399.26
LOG-0027612,8755-IWJHN,2024-03-01,345.73
LOG-0027613,8755-IWJHN,2024-02-01,324.81
LOG-0027614,8755-IWJHN,2024-01-01,225.45
LOG-0027615,8755-IWJHN,2023-12-01,260.82
LOG-0027616,8755-IWJHN,2023-11-01,246.52
LOG-0027617,8755-IWJHN,2023-10-01,352.15
LOG-0027618,8755-IWJHN,2023-09-01,255.07
LOG-0027619,8755-IWJHN,2023-08-01,313.1
LOG-0027620,8755-IWJHN,2023-07-01,339.68
LOG-0027621,8755-IWJHN,2023-06-01,359.71
LOG-0027622,8755-IWJHN,2023-05-01,220.56
LOG-0027623,8755-IWJHN,2023-04-01,429.37
LOG-0027624,8755-IWJHN,2023-03-01,408.89
LOG-0027625,8755-IWJHN,2023-02-01,243.73
LOG-0027626,8755-IWJHN,2023-01-01,327.96
LOG-0027627,8755-IWJHN,2022-12-01,369.13
LOG-0027628,8755-IWJHN,2022-11-01,242.82
LOG-0027629,8755-IWJHN,2022-10-01,326.72
LOG-0027630,8755-IWJHN,2022-09-01,376.1
LOG-0027631,8755-IWJHN,2022-08-01,160.18
LOG-0027632,8755-IWJHN,2022-07-01,423.34
LOG-0027633,8755-IWJHN,2022-06-01,397.16
LOG-0027634,8755-IWJHN,2022-05-01,354.22
LOG-0027635,8755-IWJHN,2022-04-01,334.32
LOG-0027636,8755-IWJHN,2022-03-01,431.13
LOG-0027637,8755-IWJHN,2022-02-01,323.65
LOG-0027638,8755-IWJHN,2022-01-01,333.0
LOG-0027639,8755-IWJHN,2021-12-01,372.25
LOG-0027640,8755-IWJHN,2021-11-01,298.94
LOG-0027641,8755-IWJHN,2021-10-01,373.26
LOG-0027642,8755-IWJHN,2021-09-01,386.08
LOG-0027643,8755-IWJHN,2021-08-01,380.82
LOG-0027644,8755-IWJHN,2021-07-01,487.55
LOG-0027645,8755-IWJHN,2021-06-01,334.26
LOG-0027646,8755-IWJHN,2021-05-01,345.33
LOG-0027647,8755-IWJHN,2021-04-01,498.88
LOG-0027648,8755-IWJHN,2021-03-01,257.69
LOG-0027649,8755-IWJHN,2021-02-01,321.35
LOG-0027650,8755-IWJHN,2021-01-01,355.25
LOG-0027651,8755-IWJHN,2020-12-01,343.81
LOG-0027652,8755-IWJHN,2020-11-01,273.33
LOG-0027653,8755-IWJHN,2020-10-01,312.39
LOG-0027654,8755-IWJHN,2020-09-01,196.52
LOG-0027655,8755-IWJHN,2020-08-01,267.5
LOG-0027656,8755-IWJHN,2020-07-01,468.07
LOG-0027657,8755-IWJHN,2020-06-01,267.1
LOG-0027658,8755-IWJHN,2020-05-01,347.96
LOG-0027659,8755-IWJHN,2020-04-01,319.78
LOG-0027660,8755-IWJHN,2020-03-01,398.23
LOG-0027661,5960-WPXQM,2025-11-01,26.75
LOG-0027662,4544-RXFMG,2025-11-01,48.75
LOG-0027663,4544-RXFMG,2025-10-01,30.34
LOG-0027664,4544-RXFMG,2025-09-01,57.34
LOG-0027665,4544-RXFMG,2025-08-01,33.11
LOG-0027666,4544-RXFMG,2025-07-01,48.51
LOG-0027667,4544-RXFMG,2025-06-01,39.59
LOG-0027668,4544-RXFMG,2025-05-01,50.83
LOG-0027669,4544-RXFMG,2025-04-01,32.3
LOG-0027670,5052-PNLOS,2025-11-01,27.96
LOG-0027671,5052-PNLOS,2025-10-01,41.22
LOG-0027672,5052-PNLOS,2025-09-01,391.09
LOG-0027673,2091-MJTFX,2025-11-01,19.65
LOG-0027674,2091-MJTFX,2025-10-01,16.52
LOG-0027675,2091-MJTFX,2025-09-01,144.22
LOG-0027676,2091-MJTFX,2025-08-01,142.09
LOG-0027677,2091-MJTFX,2025-07-01,174.85
LOG-0027678,2091-MJTFX,2025-06-01,182.65
LOG-0027679,2091-MJTFX,2025-05-01,164.53
LOG-0027680,2091-MJTFX,2025-04-01,180.88
LOG-0027681,2091-MJTFX,2025-03-01,177.34
LOG-0027682,2091-MJTFX,2025-02-01,167.86
LOG-0027683,2091-MJTFX,2025-01-01,186.07
LOG-0027684,2091-MJTFX,2024-12-01,169.86
LOG-0027685,2091-MJTFX,2024-11-01,185.6
LOG-0027686,2091-MJTFX,2024-10-01,135.75
LOG-0027687,2091-MJTFX,2024-09-01,188.01
LOG-0027688,2091-MJTFX,2024-08-01,145.15
LOG-0027689,2091-MJTFX,2024-07-01,162.75
LOG-0027690,2091-MJTFX,2024-06-01,191.32
LOG-0027691,2091-MJTFX,2024-05-01,189.88
LOG-0027692,2091-MJTFX,2024-04-01,137.69
LOG-0027693,2091-MJTFX,2024-03-01,160.84
LOG-0027694,2091-MJTFX,2024-02-01,161.25
LOG-0027695,2091-MJTFX,2024-01-01,182.27
LOG-0027696,2091-MJTFX,2023-12-01,170.52
LOG-0027697,2091-MJTFX,2023-11-01,193.12
LOG-0027698,2091-MJTFX,2023-10-01,172.18
LOG-0027699,2091-MJTFX,2023-09-01,153.66
LOG-0027700,2091-MJTFX,2023-08-01,172.68
LOG-0027701,2091-MJTFX,2023-07-01,174.98
LOG-0027702,2091-MJTFX,2023-06-01,171.5
LOG-0027703,5832-TRLPB,2025-11-01,181.24
LOG-0027704,5832-TRLPB,2025-10-01,165.52
LOG-0027705,5832-TRLPB,2025-09-01,178.58
LOG-0027706,5832-TRLPB,2025-08-01,169.1
LOG-0027707,5832-TRLPB,2025-07-01,148.51
LOG-0027708,5832-TRLPB,2025-06-01,164.23
LOG-0027709,5832-TRLPB,2025-05-01,168.89
LOG-0027710,5832-TRLPB,2025-04-01,171.54
LOG-0027711,5832-TRLPB,2025-03-01,182.61
LOG-0027712,5832-TRLPB,2025-02-01,190.15
LOG-0027713,5832-TRLPB,2025-01-01,175.69
LOG-0027714,5832-TRLPB,2024-12-01,166.23
LOG-0027715,5832-TRLPB,2024-11-01,165.38
LOG-0027716,5832-TRLPB,2024-10-01,183.55
LOG-0027717,5832-TRLPB,2024-09-01,166.03
LOG-0027718,5832-TRLPB,2024-08-01,173.68
LOG-0027719,5832-TRLPB,2024-07-01,167.72
LOG-0027720,5832-TRLPB,2024-06-01,171.33
LOG-0027721,5832-TRLPB,2024-05-01,157.99
LOG-0027722,5832-TRLPB,2024-04-01,162.65
LOG-0027723,5832-TRLPB,2024-03-01,143.48
LOG-0027724,5832-TRLPB,2024-02-01,172.91
LOG-0027725,5832-TRLPB,2024-01-01,165.41
LOG-0027726,5832-TRLPB,2023-12-01,201.28
LOG-0027727,5832-TRLPB,2023-11-01,176.36
LOG-0027728,5832-TRLPB,2023-10-01,179.86
LOG-0027729,5832-TRLPB,2023-09-01,179.58
LOG-0027730,5832-TRLPB,2023-08-01,200.59
LOG-0027731,5832-TRLPB,2023-07-01,188.57
LOG-0027732,4723-BEGSG,2025-11-01,164.64
LOG-0027733,4723-BEGSG,2025-10-01,177.64
LOG-0027734,4723-BEGSG,2025-09-01,183.94
LOG-0027735,4723-BEGSG,2025-08-01,168.28
LOG-0027736,4723-BEGSG,2025-07-01,160.94
LOG-0027737,4723-BEGSG,2025-06-01,160.25
LOG-0027738,4723-BEGSG,2025-05-01,153.49
LOG-0027739,4723-BEGSG,2025-04-01,155.22
LOG-0027740,4723-BEGSG,2025-03-01,188.0
LOG-0027741,4723-BEGSG,2025-02-01,165.51
LOG-0027742,4723-BEGSG,2025-01-01,172.92
LOG-0027743,4723-BEGSG,2024-12-01,151.42
LOG-0027744,4723-BEGSG,2024-11-01,168.09
LOG-0027745,4723-BEGSG,2024-10-01,152.29
LOG-0027746,4723-BEGSG,2024-09-01,175.55
LOG-0027747,4723-BEGSG,2024-08-01,190.92
LOG-0027748,4723-BEGSG,2024-07-01,160.15
LOG-0027749,4723-BEGSG,2024-06-01,163.13
LOG-0027750,4723-BEGSG,2024-05-01,189.95
LOG-0027751,4723-BEGSG,2024-04-01,176.0
LOG-0027752,4723-BEGSG,2024-03-01,161.89
LOG-0027753,4723-BEGSG,2024-02-01,154.93
LOG-0027754,4723-BEGSG,2024-01-01,171.6
LOG-0027755,4723-BEGSG,2023-12-01,180.06
LOG-0027756,4723-BEGSG,2023-11-01,153.58
LOG-0027757,4723-BEGSG,2023-10-01,170.81
LOG-0027758,4723-BEGSG,2023-09-01,148.38
LOG-0027759,4723-BEGSG,2023-08-01,145.49
LOG-0027760,4723-BEGSG,2023-07-01,187.37
LOG-0027761,4723-BEGSG,2023-06-01,151.57
LOG-0027762,4723-BEGSG,2023-05-01,117.5
LOG-0027763,4723-BEGSG,2023-04-01,148.24
LOG-0027764,4723-BEGSG,2023-03-01,214.45
LOG-0027765,4723-BEGSG,2023-02-01,166.85
LOG-0027766,4723-BEGSG,2023-01-01,153.5
LOG-0027767,4723-BEGSG,2022-12-01,154.76
LOG-0027768,4723-BEGSG,2022-11-01,162.76
LOG-0027769,4723-BEGSG,2022-10-01,145.42
LOG-0027770,4723-BEGSG,2022-09-01,189.28
LOG-0027771,4723-BEGSG,2022-08-01,188.41
LOG-0027772,4723-BEGSG,2022-07-01,161.63
LOG-0027773,4723-BEGSG,2022-06-01,157.82
LOG-0027774,4723-BEGSG,2022-05-01,158.58
LOG-0027775,4723-BEGSG,2022-04-01,161.33
LOG-0027776,4723-BEGSG,2022-03-01,174.21
LOG-0027777,4723-BEGSG,2022-02-01,185.66
LOG-0027778,4723-BEGSG,2022-01-01,199.1
LOG-0027779,4723-BEGSG,2021-12-01,167.56
LOG-0027780,4723-BEGSG,2021-11-01,171.3
LOG-0027781,4723-BEGSG,2021-10-01,153.89
LOG-0027782,4723-BEGSG,2021-09-01,160.19
LOG-0027783,4723-BEGSG,2021-08-01,194.26
LOG-0027784,4723-BEGSG,2021-07-01,189.11
LOG-0027785,4723-BEGSG,2021-06-01,179.45
LOG-0027786,4723-BEGSG,2021-05-01,156.36
LOG-0027787,4723-BEGSG,2021-04-01,159.78
LOG-0027788,4723-BEGSG,2021-03-01,182.23
LOG-0027789,4723-BEGSG,2021-02-01,193.27
LOG-0027790,4723-BEGSG,2021-01-01,187.49
LOG-0027791,4723-BEGSG,2020-12-01,164.41
LOG-0027792,4723-BEGSG,2020-11-01,181.49
LOG-0027793,4723-BEGSG,2020-10-01,194.62
LOG-0027794,4723-BEGSG,2020-09-01,173.02
LOG-0027795,4723-BEGSG,2020-08-01,115.83
LOG-0027796,4723-BEGSG,2020-07-01,159.1
LOG-0027797,4723-BEGSG,2020-06-01,177.68
LOG-0027798,4723-BEGSG,2020-05-01,201.38
LOG-0027799,4723-BEGSG,2020-04-01,183.08
LOG-0027800,4723-BEGSG,2020-03-01,181.15
LOG-0027801,4723-BEGSG,2020-02-01,192.23
LOG-0027802,4723-BEGSG,2020-01-01,159.0
LOG-0027803,4723-BEGSG,2019-12-01,205.56
LOG-0027804,7130-YXBRO,2025-11-01,353.09
LOG-0027805,7130-YXBRO,2025-10-01,416.98
LOG-0027806,7130-YXBRO,2025-09-01,360.92
LOG-0027807,7130-YXBRO,2025-08-01,344.59
LOG-0027808,7130-YXBRO,2025-07-01,450.66
LOG-0027809,7130-YXBRO,2025-06-01,428.48
LOG-0027810,7130-YXBRO,2025-05-01,396.81
LOG-0027811,7130-YXBRO,2025-04-01,435.85
LOG-0027812,7130-YXBRO,2025-03-01,351.58
LOG-0027813,7130-YXBRO,2025-02-01,475.27
LOG-0027814,7130-YXBRO,2025-01-01,339.29
LOG-0027815,7130-YXBRO,2024-12-01,397.8
LOG-0027816,7130-YXBRO,2024-11-01,452.46
LOG-0027817,7130-YXBRO,2024-10-01,284.49
LOG-0027818,7130-YXBRO,2024-09-01,326.47
LOG-0027819,7130-YXBRO,2024-08-01,331.47
LOG-0027820,7130-YXBRO,2024-07-01,425.41
LOG-0027821,7130-YXBRO,2024-06-01,394.37
LOG-0027822,7130-YXBRO,2024-05-01,320.04
LOG-0027823,7130-YXBRO,2024-04-01,390.16
LOG-0027824,7130-YXBRO,2024-03-01,382.54
LOG-0027825,7130-YXBRO,2024-02-01,474.88
LOG-0027826,7130-YXBRO,2024-01-01,351.33
LOG-0027827,7130-YXBRO,2023-12-01,479.46
LOG-0027828,7130-YXBRO,2023-11-01,436.77
LOG-0027829,7130-YXBRO,2023-10-01,394.48
LOG-0027830,7130-YXBRO,2023-09-01,308.68
LOG-0027831,7130-YXBRO,2023-08-01,359.25
LOG-0027832,7130-YXBRO,2023-07-01,484.63
LOG-0027833,7130-YXBRO,2023-06-01,444.02
LOG-0027834,7130-YXBRO,2023-05-01,430.45
LOG-0027835,7130-YXBRO,2023-04-01,372.17
LOG-0027836,7130-YXBRO,2023-03-01,460.58
LOG-0027837,7130-YXBRO,2023-02-01,442.16
LOG-0027838,7130-YXBRO,2023-01-01,309.61
LOG-0027839,7130-YXBRO,2022-12-01,395.77
LOG-0027840,7130-YXBRO,2022-11-01,381.85
LOG-0027841,7130-YXBRO,2022-10-01,376.05
LOG-0027842,7130-YXBRO,2022-09-01,364.11
LOG-0027843,7130-YXBRO,2022-08-01,339.47
LOG-0027844,7130-YXBRO,2022-07-01,395.42
LOG-0027845,7130-YXBRO,2022-06-01,306.99
LOG-0027846,7130-YXBRO,2022-05-01,438.37
LOG-0027847,7130-YXBRO,2022-04-01,381.61
LOG-0027848,7130-YXBRO,2022-03-01,359.82
LOG-0027849,7130-YXBRO,2022-02-01,398.13
LOG-0027850,7130-YXBRO,2022-01-01,451.08
LOG-0027851,7130-YXBRO,2021-12-01,489.23
LOG-0027852,6686-YPGHK,2025-11-01,35.71
LOG-0027853,6686-YPGHK,2025-10-01,58.39
LOG-0027854,6686-YPGHK,2025-09-01,350.67
LOG-0027855,6686-YPGHK,2025-08-01,334.98
LOG-0027856,6686-YPGHK,2025-07-01,436.08
LOG-0027857,6686-YPGHK,2025-06-01,392.16
LOG-0027858,6686-YPGHK,2025-05-01,327.41
LOG-0027859,6686-YPGHK,2025-04-01,290.06
LOG-0027860,6686-YPGHK,2025-03-01,354.09
LOG-0027861,6686-YPGHK,2025-02-01,285.57
LOG-0027862,6686-YPGHK,2025-01-01,213.01
LOG-0027863,6686-YPGHK,2024-12-01,248.75
LOG-0027864,6686-YPGHK,2024-11-01,364.22
LOG-0027865,6686-YPGHK,2024-10-01,327.91
LOG-0027866,6686-YPGHK,2024-09-01,301.79
LOG-0027867,6686-YPGHK,2024-08-01,317.04
LOG-0027868,6686-YPGHK,2024-07-01,226.5
LOG-0027869,6686-YPGHK,2024-06-01,208.57
LOG-0027870,6686-YPGHK,2024-05-01,313.13
LOG-0027871,6686-YPGHK,2024-04-01,301.79
LOG-0027872,6686-YPGHK,2024-03-01,348.06
LOG-0027873,6686-YPGHK,2024-02-01,236.34
LOG-0027874,6686-YPGHK,2024-01-01,271.48
LOG-0027875,6686-YPGHK,2023-12-01,264.92
LOG-0027876,6686-YPGHK,2023-11-01,362.09
LOG-0027877,6686-YPGHK,2023-10-01,466.47
LOG-0027878,6686-YPGHK,2023-09-01,354.81
LOG-0027879,6686-YPGHK,2023-08-01,282.91
LOG-0027880,6686-YPGHK,2023-07-01,293.82
LOG-0027881,6686-YPGHK,2023-06-01,366.82
LOG-0027882,6686-YPGHK,2023-05-01,340.2
LOG-0027883,6686-YPGHK,2023-04-01,269.3
LOG-0027884,6686-YPGHK,2023-03-01,343.9
LOG-0027885,6686-YPGHK,2023-02-01,304.0
LOG-0027886,6686-YPGHK,2023-01-01,386.66
LOG-0027887,6686-YPGHK,2022-12-01,230.99
LOG-0027888,6686-YPGHK,2022-11-01,395.89
LOG-0027889,6686-YPGHK,2022-10-01,393.94
LOG-0027890,6686-YPGHK,2022-09-01,454.32
LOG-0027891,6686-YPGHK,2022-08-01,305.47
LOG-0027892,6686-YPGHK,2022-07-01,247.83
LOG-0027893,6686-YPGHK,2022-06-01,273.85
LOG-0027894,6686-YPGHK,2022-05-01,267.15
LOG-0027895,6686-YPGHK,2022-04-01,393.22
LOG-0027896,6686-YPGHK,2022-03-01,317.69
LOG-0027897,6686-YPGHK,2022-02-01,294.69
LOG-0027898,6686-YPGHK,2022-01-01,390.8
LOG-0027899,3892-NXAZG,2025-11-01,399.4
LOG-0027900,3892-NXAZG,2025-10-01,361.22
LOG-0027901,3892-NXAZG,2025-09-01,328.72
LOG-0027902,3892-NXAZG,2025-08-01,368.4
LOG-0027903,3892-NXAZG,2025-07-01,398.81
LOG-0027904,3892-NXAZG,2025-06-01,431.78
LOG-0027905,3892-NXAZG,2025-05-01,424.08
LOG-0027906,3892-NXAZG,2025-04-01,354.52
LOG-0027907,3892-NXAZG,2025-03-01,365.36
LOG-0027908,3892-NXAZG,2025-02-01,320.22
LOG-0027909,3892-NXAZG,2025-01-01,376.84
LOG-0027910,3892-NXAZG,2024-12-01,422.73
LOG-0027911,3892-NXAZG,2024-11-01,269.3
LOG-0027912,3892-NXAZG,2024-10-01,422.8
LOG-0027913,3892-NXAZG,2024-09-01,404.67
LOG-0027914,3892-NXAZG,2024-08-01,387.46
LOG-0027915,3892-NXAZG,2024-07-01,390.62
LOG-0027916,3892-NXAZG,2024-06-01,451.29
LOG-0027917,3892-NXAZG,2024-05-01,420.54
LOG-0027918,3892-NXAZG,2024-04-01,400.49
LOG-0027919,3892-NXAZG,2024-03-01,288.65
LOG-0027920,3892-NXAZG,2024-02-01,327.47
LOG-0027921,3892-NXAZG,2024-01-01,498.97
LOG-0027922,3892-NXAZG,2023-12-01,305.27
LOG-0027923,3892-NXAZG,2023-11-01,375.94
LOG-0027924,3892-NXAZG,2023-10-01,418.49
LOG-0027925,3892-NXAZG,2023-09-01,459.35
LOG-0027926,3892-NXAZG,2023-08-01,398.76
LOG-0027927,3892-NXAZG,2023-07-01,337.03
LOG-0027928,3892-NXAZG,2023-06-01,468.77
LOG-0027929,3892-NXAZG,2023-05-01,388.25
LOG-0027930,3892-NXAZG,2023-04-01,341.1
LOG-0027931,3892-NXAZG,2023-03-01,407.8
LOG-0027932,3892-NXAZG,2023-02-01,351.65
LOG-0027933,3892-NXAZG,2023-01-01,367.67
LOG-0027934,3892-NXAZG,2022-12-01,464.4
LOG-0027935,3892-NXAZG,2022-11-01,500.17
LOG-0027936,3892-NXAZG,2022-10-01,495.0
LOG-0027937,3892-NXAZG,2022-09-01,401.14
LOG-0027938,3892-NXAZG,2022-08-01,429.97
LOG-0027939,3892-NXAZG,2022-07-01,424.71
LOG-0027940,3892-NXAZG,2022-06-01,302.32
LOG-0027941,3892-NXAZG,2022-05-01,415.45
LOG-0027942,3892-NXAZG,2022-04-01,413.86
LOG-0027943,3892-NXAZG,2022-03-01,417.43
LOG-0027944,3892-NXAZG,2022-02-01,392.26
LOG-0027945,3892-NXAZG,2022-01-01,317.72
LOG-0027946,3892-NXAZG,2021-12-01,480.42
LOG-0027947,3892-NXAZG,2021-11-01,419.65
LOG-0027948,3892-NXAZG,2021-10-01,350.12
LOG-0027949,3892-NXAZG,2021-09-01,379.14
LOG-0027950,3892-NXAZG,2021-08-01,438.98
LOG-0027951,3892-NXAZG,2021-07-01,514.34
LOG-0027952,3892-NXAZG,2021-06-01,345.53
LOG-0027953,3892-NXAZG,2021-05-01,385.67
LOG-0027954,3892-NXAZG,2021-04-01,476.03
LOG-0027955,3892-NXAZG,2021-03-01,421.3
LOG-0027956,3892-NXAZG,2021-02-01,357.75
LOG-0027957,3892-NXAZG,2021-01-01,478.39
LOG-0027958,3892-NXAZG,2020-12-01,299.12
LOG-0027959,3892-NXAZG,2020-11-01,365.72
LOG-0027960,3892-NXAZG,2020-10-01,329.54
LOG-0027961,3892-NXAZG,2020-09-01,403.11
LOG-0027962,3892-NXAZG,2020-08-01,349.03
LOG-0027963,3892-NXAZG,2020-07-01,413.62
LOG-0027964,3892-NXAZG,2020-06-01,460.78
LOG-0027965,3892-NXAZG,2020-05-01,333.8
LOG-0027966,3892-NXAZG,2020-04-01,434.73
LOG-0027967,3892-NXAZG,2020-03-01,422.81
LOG-0027968,3892-NXAZG,2020-02-01,387.31
LOG-0027969,3892-NXAZG,2020-01-01,518.0
LOG-0027970,3892-NXAZG,2019-12-01,447.7
LOG-0027971,7802-EFKNY,2025-11-01,5.49
LOG-0027972,7802-EFKNY,2025-10-01,5.16
LOG-0027973,7802-EFKNY,2025-09-01,50.26
LOG-0027974,7802-EFKNY,2025-08-01,22.52
LOG-0027975,7802-EFKNY,2025-07-01,57.21
LOG-0027976,1402-PTHGN,2025-11-01,32.87
LOG-0027977,1402-PTHGN,2025-10-01,50.9
LOG-0027978,1402-PTHGN,2025-09-01,31.02
LOG-0027979,1402-PTHGN,2025-08-01,23.35
LOG-0027980,1402-PTHGN,2025-07-01,44.91
LOG-0027981,1402-PTHGN,2025-06-01,63.18
LOG-0027982,1402-PTHGN,2025-05-01,41.06
LOG-0027983,1402-PTHGN,2025-04-01,43.75
LOG-0027984,1402-PTHGN,2025-03-01,49.93
LOG-0027985,1402-PTHGN,2025-02-01,37.43
LOG-0027986,1402-PTHGN,2025-01-01,65.74
LOG-0027987,1402-PTHGN,2024-12-01,54.84
LOG-0027988,1402-PTHGN,2024-11-01,43.02
LOG-0027989,1402-PTHGN,2024-10-01,52.79
LOG-0027990,1402-PTHGN,2024-09-01,68.59
LOG-0027991,1402-PTHGN,2024-08-01,25.75
LOG-0027992,1402-PTHGN,2024-07-01,44.94
LOG-0027993,1402-PTHGN,2024-06-01,52.87
LOG-0027994,8835-VSDSE,2025-11-01,20.0
LOG-0027995,8835-VSDSE,2025-10-01,39.99
LOG-0027996,9667-TKTVZ,2025-11-01,50.19
LOG-0027997,9667-TKTVZ,2025-10-01,37.37
LOG-0027998,9210-IAHGH,2025-11-01,18.81
LOG-0027999,9210-IAHGH,2025-10-01,14.59
LOG-0028000,9210-IAHGH,2025-09-01,160.12
LOG-0028001,9210-IAHGH,2025-08-01,165.14
LOG-0028002,9210-IAHGH,2025-07-01,180.71
LOG-0028003,9210-IAHGH,2025-06-01,153.6
LOG-0028004,9210-IAHGH,2025-05-01,178.59
LOG-0028005,5543-QDCRY,2025-11-01,92.72
LOG-0028006,5543-QDCRY,2025-10-01,107.9
LOG-0028007,5543-QDCRY,2025-09-01,111.1
LOG-0028008,5543-QDCRY,2025-08-01,110.78
LOG-0028009,4592-IWTJI,2025-11-01,6.36
LOG-0028010,4592-IWTJI,2025-10-01,6.63
LOG-0028011,4592-IWTJI,2025-09-01,60.47
LOG-0028012,0562-KBDVM,2025-11-01,30.98
LOG-0028013,0562-KBDVM,2025-10-01,62.12
LOG-0028014,0562-KBDVM,2025-09-01,71.03
LOG-0028015,0562-KBDVM,2025-08-01,65.19
LOG-0028016,0562-KBDVM,2025-07-01,48.92
LOG-0028017,0562-KBDVM,2025-06-01,40.69
LOG-0028018,0562-KBDVM,2025-05-01,56.53
LOG-0028019,0562-KBDVM,2025-04-01,54.99
LOG-0028020,0562-KBDVM,2025-03-01,18.91
LOG-0028021,0562-KBDVM,2025-02-01,60.38
LOG-0028022,0562-KBDVM,2025-01-01,43.83
LOG-0028023,0562-KBDVM,2024-12-01,39.11
LOG-0028024,0562-KBDVM,2024-11-01,27.92
LOG-0028025,0562-KBDVM,2024-10-01,42.87
LOG-0028026,0562-KBDVM,2024-09-01,56.07
LOG-0028027,0562-KBDVM,2024-08-01,33.84
LOG-0028028,0562-KBDVM,2024-07-01,81.45
LOG-0028029,0562-KBDVM,2024-06-01,80.59
LOG-0028030,0562-KBDVM,2024-05-01,77.4
LOG-0028031,0562-KBDVM,2024-04-01,61.38
LOG-0028032,0562-KBDVM,2024-03-01,65.85
LOG-0028033,0562-KBDVM,2024-02-01,68.37
LOG-0028034,0562-KBDVM,2024-01-01,46.5
LOG-0028035,0562-KBDVM,2023-12-01,19.45
LOG-0028036,0562-KBDVM,2023-11-01,39.17
LOG-0028037,0562-KBDVM,2023-10-01,48.21
LOG-0028038,0562-KBDVM,2023-09-01,60.26
LOG-0028039,0562-KBDVM,2023-08-01,40.07
LOG-0028040,0562-KBDVM,2023-07-01,46.79
LOG-0028041,0562-KBDVM,2023-06-01,41.66
LOG-0028042,0562-KBDVM,2023-05-01,58.41
LOG-0028043,0562-KBDVM,2023-04-01,38.93
LOG-0028044,0562-KBDVM,2023-03-01,53.88
LOG-0028045,0562-KBDVM,2023-02-01,51.2
LOG-0028046,0562-KBDVM,2023-01-01,45.53
LOG-0028047,0562-KBDVM,2022-12-01,33.78
LOG-0028048,0562-KBDVM,2022-11-01,52.59
LOG-0028049,0562-KBDVM,2022-10-01,82.61
LOG-0028050,0562-KBDVM,2022-09-01,12.83
LOG-0028051,0562-KBDVM,2022-08-01,32.36
LOG-0028052,0562-KBDVM,2022-07-01,57.79
LOG-0028053,0562-KBDVM,2022-06-01,48.81
LOG-0028054,0562-KBDVM,2022-05-01,44.67
LOG-0028055,0562-KBDVM,2022-04-01,33.09
LOG-0028056,0562-KBDVM,2022-03-01,24.93
LOG-0028057,0562-KBDVM,2022-02-01,87.61
LOG-0028058,0562-KBDVM,2022-01-01,36.3
LOG-0028059,0562-KBDVM,2021-12-01,45.65
LOG-0028060,0562-KBDVM,2021-11-01,61.24
LOG-0028061,0562-KBDVM,2021-10-01,32.13
LOG-0028062,0562-KBDVM,2021-09-01,38.64
LOG-0028063,0562-KBDVM,2021-08-01,49.11
LOG-0028064,0562-KBDVM,2021-07-01,34.21
LOG-0028065,0562-KBDVM,2021-06-01,36.9
LOG-0028066,0562-KBDVM,2021-05-01,56.08
LOG-0028067,0562-KBDVM,2021-04-01,64.1
LOG-0028068,0562-KBDVM,2021-03-01,30.43
LOG-0028069,0562-KBDVM,2021-02-01,55.37
LOG-0028070,0562-KBDVM,2021-01-01,51.77
LOG-0028071,0562-KBDVM,2020-12-01,65.32
LOG-0028072,0562-KBDVM,2020-11-01,44.25
LOG-0028073,0562-KBDVM,2020-10-01,72.3
LOG-0028074,0562-KBDVM,2020-09-01,2.75
LOG-0028075,0562-KBDVM,2020-08-01,46.74
LOG-0028076,0562-KBDVM,2020-07-01,68.15
LOG-0028077,0562-KBDVM,2020-06-01,20.03
LOG-0028078,0562-KBDVM,2020-05-01,45.45
LOG-0028079,0562-KBDVM,2020-04-01,36.26
LOG-0028080,0562-KBDVM,2020-03-01,48.1
LOG-0028081,0562-KBDVM,2020-02-01,57.43
LOG-0028082,0148-DCDOS,2025-11-01,42.58
LOG-0028083,0148-DCDOS,2025-10-01,32.81
LOG-0028084,0148-DCDOS,2025-09-01,408.39
LOG-0028085,0148-DCDOS,2025-08-01,393.65
LOG-0028086,0148-DCDOS,2025-07-01,410.52
LOG-0028087,0148-DCDOS,2025-06-01,453.47
LOG-0028088,0148-DCDOS,2025-05-01,454.41
LOG-0028089,0148-DCDOS,2025-04-01,418.79
LOG-0028090,0148-DCDOS,2025-03-01,336.74
LOG-0028091,0148-DCDOS,2025-02-01,388.4
LOG-0028092,0148-DCDOS,2025-01-01,457.93
LOG-0028093,0148-DCDOS,2024-12-01,426.02
LOG-0028094,0148-DCDOS,2024-11-01,402.8
LOG-0028095,0148-DCDOS,2024-10-01,479.94
LOG-0028096,0148-DCDOS,2024-09-01,428.5
