change_id,customerID,data_evento,tipo_alteracao,servico
CHG-011229,8015-IHCGW,2019-12-03,ADD,Fiber optic
CHG-011230,8015-IHCGW,2023-03-15,ADD,OnlineSecurity
CHG-011231,8015-IHCGW,2020-02-23,ADD,OnlineBackup
CHG-011232,8015-IHCGW,2025-01-13,ADD,DeviceProtection
CHG-011233,8015-IHCGW,2025-05-19,ADD,TechSupport
CHG-011234,8015-IHCGW,2021-05-29,ADD,StreamingTV
CHG-011235,8015-IHCGW,2022-01-05,ADD,StreamingMovies
CHG-011236,9278-VZKCD,2021-07-25,ADD,Fiber optic
CHG-011237,9278-VZKCD,2025-02-21,ADD,OnlineSecurity
CHG-011238,9278-VZKCD,2024-09-16,ADD,OnlineBackup
CHG-011239,9278-VZKCD,2022-04-17,ADD,DeviceProtection
CHG-011240,9278-VZKCD,2024-12-11,ADD,StreamingTV
CHG-011241,9278-VZKCD,2024-01-06,ADD,StreamingMovies
CHG-011242,2773-OVBPK,2020-05-01,ADD,Fiber optic
CHG-011243,2773-OVBPK,2025-05-09,ADD,OnlineBackup
CHG-011244,2773-OVBPK,2024-08-21,ADD,DeviceProtection
CHG-011245,2773-OVBPK,2024-05-16,ADD,TechSupport
CHG-011246,2773-OVBPK,2023-09-12,ADD,StreamingTV
CHG-011247,2773-OVBPK,2023-07-18,ADD,StreamingMovies
CHG-011248,5999-LCXAO,2025-10-02,ADD,DSL
CHG-011249,5999-LCXAO,2025-10-08,ADD,OnlineSecurity
CHG-011250,5206-XZZQI,2021-06-25,ADD,Fiber optic
CHG-011251,5206-XZZQI,2024-03-16,ADD,OnlineBackup
CHG-011252,5206-XZZQI,2025-10-14,ADD,TechSupport
CHG-011253,5759-RCVCB,2025-08-03,ADD,DSL
CHG-011254,5759-RCVCB,2025-10-24,ADD,StreamingTV
CHG-011255,6372-RFVNS,2025-10-02,ADD,Fiber optic
CHG-011256,6372-RFVNS,2025-10-09,ADD,StreamingTV
CHG-011257,2139-FQHLM,2024-04-10,ADD,Fiber optic
CHG-011258,2139-FQHLM,2024-08-29,ADD,DeviceProtection
CHG-011259,2139-FQHLM,2025-01-02,ADD,TechSupport
CHG-011260,2139-FQHLM,2024-09-22,ADD,StreamingTV
CHG-011261,8261-GWDBQ,2020-11-27,ADD,Fiber optic
CHG-011262,8261-GWDBQ,2024-05-13,ADD,OnlineSecurity
CHG-011263,8261-GWDBQ,2024-07-24,ADD,OnlineBackup
CHG-011264,8261-GWDBQ,2022-07-22,ADD,DeviceProtection
CHG-011265,8261-GWDBQ,2024-06-18,ADD,TechSupport
CHG-011266,8261-GWDBQ,2021-04-29,ADD,StreamingTV
CHG-011267,8261-GWDBQ,2021-11-30,ADD,StreamingMovies
CHG-011268,8938-UMKPI,2021-12-22,ADD,Fiber optic
CHG-011269,8938-UMKPI,2023-03-18,ADD,OnlineBackup
CHG-011270,8938-UMKPI,2023-03-30,ADD,DeviceProtection
CHG-011271,8938-UMKPI,2022-02-27,ADD,StreamingTV
CHG-011272,8938-UMKPI,2022-04-05,ADD,StreamingMovies
CHG-011273,0991-BRRFB,2024-05-10,ADD,DSL
CHG-011274,0991-BRRFB,2024-08-25,ADD,OnlineSecurity
CHG-011275,3882-IYOIJ,2020-11-27,ADD,Fiber optic
CHG-011276,3882-IYOIJ,2022-07-31,ADD,OnlineSecurity
CHG-011277,3882-IYOIJ,2024-07-09,ADD,OnlineBackup
CHG-011278,3882-IYOIJ,2023-05-09,ADD,DeviceProtection
CHG-011279,3882-IYOIJ,2024-07-24,ADD,TechSupport
CHG-011280,3882-IYOIJ,2025-07-21,ADD,StreamingTV
CHG-011281,3882-IYOIJ,2024-07-24,ADD,StreamingMovies
CHG-011282,3115-JPJDD,2020-12-27,ADD,Fiber optic
CHG-011283,3115-JPJDD,2023-09-07,ADD,OnlineSecurity
CHG-011284,3115-JPJDD,2025-06-06,ADD,DeviceProtection
CHG-011285,5600-KTXFM,2025-09-02,ADD,Fiber optic
CHG-011286,3871-IKPYH,2025-10-02,ADD,Fiber optic
CHG-011287,6319-IEJWJ,2024-03-11,ADD,Fiber optic
CHG-011288,6319-IEJWJ,2024-08-24,ADD,StreamingTV
CHG-011289,6319-IEJWJ,2025-04-01,ADD,StreamingMovies
CHG-011290,9025-AOMKI,2025-05-05,ADD,Fiber optic
CHG-011291,9025-AOMKI,2025-07-09,ADD,StreamingTV
CHG-011292,9025-AOMKI,2025-08-06,ADD,StreamingMovies
CHG-011293,6339-TBELP,2020-01-02,ADD,Fiber optic
CHG-011294,6339-TBELP,2020-08-10,ADD,DeviceProtection
CHG-011295,6339-TBELP,2024-01-12,ADD,TechSupport
CHG-011296,7964-YESJC,2023-11-12,ADD,DSL
CHG-011297,7964-YESJC,2024-04-13,ADD,OnlineSecurity
CHG-011298,7964-YESJC,2024-07-07,ADD,OnlineBackup
CHG-011299,7964-YESJC,2025-06-24,ADD,DeviceProtection
CHG-011300,6173-GOLSU,2020-05-01,ADD,Fiber optic
CHG-011301,6173-GOLSU,2021-05-07,ADD,StreamingTV
CHG-011302,6173-GOLSU,2022-06-18,ADD,StreamingMovies
CHG-011303,5275-SQEIZ,2025-10-02,ADD,Fiber optic
CHG-011304,5275-SQEIZ,2025-10-23,ADD,StreamingMovies
CHG-011305,7716-YTYHG,2021-11-22,ADD,Fiber optic
CHG-011306,7716-YTYHG,2023-12-28,ADD,StreamingMovies
CHG-011307,9938-ZREHM,2022-10-18,ADD,DSL
CHG-011308,9938-ZREHM,2025-05-01,ADD,OnlineBackup
CHG-011309,9938-ZREHM,2025-08-04,ADD,TechSupport
CHG-011310,9938-ZREHM,2023-03-11,ADD,StreamingMovies
CHG-011311,7950-XWOVN,2024-12-06,ADD,DSL
CHG-011312,7950-XWOVN,2025-04-03,ADD,OnlineBackup
CHG-011313,7950-XWOVN,2025-08-26,ADD,DeviceProtection
CHG-011314,4647-MUZON,2024-05-10,ADD,Fiber optic
CHG-011315,4647-MUZON,2025-10-03,ADD,DeviceProtection
CHG-011316,4647-MUZON,2024-06-25,ADD,StreamingTV
CHG-011317,4647-MUZON,2025-06-14,ADD,StreamingMovies
CHG-011318,9702-AIUJO,2021-09-23,ADD,DSL
CHG-011319,8849-PRIQJ,2020-05-01,ADD,Fiber optic
CHG-011320,8849-PRIQJ,2022-01-15,ADD,OnlineSecurity
CHG-011321,8849-PRIQJ,2025-05-06,ADD,DeviceProtection
CHG-011322,8849-PRIQJ,2022-11-30,ADD,TechSupport
CHG-011323,8849-PRIQJ,2020-09-20,ADD,StreamingTV
CHG-011324,8849-PRIQJ,2022-12-05,ADD,StreamingMovies
CHG-011325,8851-RAGOV,2023-10-13,ADD,DSL
CHG-011326,8851-RAGOV,2025-04-04,ADD,OnlineSecurity
CHG-011327,8851-RAGOV,2024-08-27,ADD,OnlineBackup
CHG-011328,8851-RAGOV,2024-01-28,ADD,TechSupport
CHG-011329,8851-RAGOV,2024-08-30,ADD,StreamingMovies
CHG-011330,1304-NECVQ,2025-09-02,ADD,Fiber optic
CHG-011331,1304-NECVQ,2025-09-11,ADD,DeviceProtection
CHG-011332,1729-VLAZJ,2025-01-05,ADD,DSL
CHG-011333,1729-VLAZJ,2025-04-26,ADD,OnlineSecurity
CHG-011334,1729-VLAZJ,2025-06-08,ADD,OnlineBackup
CHG-011335,1729-VLAZJ,2025-07-18,ADD,TechSupport
CHG-011336,0701-TJSEF,2025-02-04,ADD,DSL
CHG-011337,0701-TJSEF,2025-08-27,ADD,OnlineSecurity
CHG-011338,0701-TJSEF,2025-10-24,ADD,DeviceProtection
CHG-011339,0701-TJSEF,2025-08-03,ADD,TechSupport
CHG-011340,0701-TJSEF,2025-06-03,ADD,StreamingMovies
CHG-011341,6629-LADHQ,2025-09-02,ADD,DSL
CHG-011342,6629-LADHQ,2025-10-23,ADD,OnlineSecurity
CHG-011343,8945-GRKHX,2025-10-02,ADD,Fiber optic
CHG-011344,8945-GRKHX,2025-10-25,ADD,StreamingMovies
CHG-011345,1559-DTODC,2024-04-10,ADD,DSL
CHG-011346,6959-UWKHF,2025-10-02,ADD,DSL
CHG-011347,8720-RQSBJ,2025-10-02,ADD,DSL
CHG-011348,3815-SLMEF,2025-08-03,ADD,DSL
CHG-011349,3815-SLMEF,2025-09-29,ADD,OnlineSecurity
CHG-011350,3815-SLMEF,2025-09-30,ADD,TechSupport
CHG-011351,3815-SLMEF,2025-09-17,REMOVE,OnlineSecurity
CHG-011352,5154-VEKBL,2025-02-04,ADD,DSL
CHG-011353,5154-VEKBL,2025-05-15,ADD,OnlineSecurity
CHG-011354,5154-VEKBL,2025-10-16,ADD,DeviceProtection
CHG-011355,5154-VEKBL,2025-06-22,ADD,TechSupport
CHG-011356,5154-VEKBL,2025-08-07,ADD,StreamingTV
CHG-011357,5154-VEKBL,2025-03-28,ADD,StreamingMovies
CHG-011358,5154-VEKBL,2025-09-25,REMOVE,TechSupport
CHG-011359,4324-AHJKS,2025-06-04,ADD,DSL
CHG-011360,4324-AHJKS,2025-07-11,ADD,OnlineSecurity
CHG-011361,4324-AHJKS,2025-08-31,ADD,DeviceProtection
CHG-011362,4355-CVPVS,2021-03-27,ADD,Fiber optic
CHG-011363,4355-CVPVS,2025-09-20,ADD,StreamingTV
CHG-011364,4355-CVPVS,2025-01-03,ADD,StreamingMovies
CHG-011365,4495-LHSSK,2024-05-10,ADD,DSL
CHG-011366,4495-LHSSK,2025-06-26,ADD,OnlineSecurity
CHG-011367,5655-JSMZM,2021-10-23,ADD,Fiber optic
CHG-011368,5655-JSMZM,2022-05-22,ADD,StreamingTV
CHG-011369,5655-JSMZM,2024-10-04,ADD,StreamingMovies
CHG-011370,5915-ANOEI,2020-02-01,ADD,DSL
CHG-011371,5915-ANOEI,2022-11-01,ADD,OnlineSecurity
CHG-011372,5915-ANOEI,2025-04-23,ADD,OnlineBackup
CHG-011373,5915-ANOEI,2020-12-02,ADD,DeviceProtection
CHG-011374,5915-ANOEI,2024-09-27,ADD,TechSupport
CHG-011375,5915-ANOEI,2023-07-19,ADD,StreamingTV
CHG-011376,9861-PDSZP,2019-12-03,ADD,Fiber optic
CHG-011377,9861-PDSZP,2020-10-16,ADD,OnlineBackup
CHG-011378,9861-PDSZP,2021-07-06,ADD,DeviceProtection
CHG-011379,9861-PDSZP,2021-12-05,ADD,TechSupport
CHG-011380,9861-PDSZP,2025-08-13,ADD,StreamingTV
CHG-011381,9861-PDSZP,2021-06-01,ADD,StreamingMovies
CHG-011382,4505-EXZHB,2025-05-05,ADD,Fiber optic
CHG-011383,4505-EXZHB,2025-09-29,ADD,DeviceProtection
CHG-011384,7225-CBZPL,2024-06-09,ADD,Fiber optic
CHG-011385,7225-CBZPL,2024-10-01,ADD,StreamingTV
CHG-011386,7225-CBZPL,2025-09-27,ADD,StreamingMovies
CHG-011387,6704-UTUKK,2023-06-15,ADD,DSL
CHG-011388,6704-UTUKK,2024-05-01,ADD,StreamingTV
CHG-011389,6704-UTUKK,2024-08-06,ADD,StreamingMovies
CHG-011390,4587-VVTOX,2025-05-05,ADD,Fiber optic
CHG-011391,4587-VVTOX,2025-10-15,ADD,OnlineBackup
CHG-011392,4587-VVTOX,2025-06-06,ADD,DeviceProtection
CHG-011393,4587-VVTOX,2025-08-09,ADD,StreamingTV
CHG-011394,4587-VVTOX,2025-07-08,ADD,StreamingMovies
CHG-011395,2019-HDCZY,2020-08-29,ADD,Fiber optic
CHG-011396,2019-HDCZY,2022-03-08,ADD,DeviceProtection
CHG-011397,2019-HDCZY,2025-10-18,ADD,StreamingTV
CHG-011398,2019-HDCZY,2023-10-31,ADD,StreamingMovies
CHG-011399,4652-NNHNY,2024-07-09,ADD,Fiber optic
CHG-011400,8788-DOXSU,2020-12-27,ADD,DSL
CHG-011401,8788-DOXSU,2024-05-25,ADD,DeviceProtection
CHG-011402,8788-DOXSU,2022-01-15,ADD,StreamingMovies
CHG-011403,7404-JLKQG,2025-08-03,ADD,DSL
CHG-011404,7404-JLKQG,2025-08-31,ADD,DeviceProtection
CHG-011405,7404-JLKQG,2025-08-29,ADD,StreamingTV
CHG-011406,7421-ZLUPA,2025-03-06,ADD,DSL
CHG-011407,7421-ZLUPA,2025-07-18,ADD,OnlineBackup
CHG-011408,8972-HJWNV,2025-04-05,ADD,Fiber optic
CHG-011409,8972-HJWNV,2025-06-07,ADD,StreamingMovies
CHG-011410,2632-IVXVF,2020-04-01,ADD,Fiber optic
CHG-011411,2632-IVXVF,2024-07-29,ADD,OnlineSecurity
CHG-011412,2632-IVXVF,2023-10-15,ADD,DeviceProtection
CHG-011413,2632-IVXVF,2024-12-20,ADD,TechSupport
CHG-011414,2632-IVXVF,2023-07-15,ADD,StreamingTV
CHG-011415,2632-IVXVF,2021-12-07,ADD,StreamingMovies
CHG-011416,3692-JHONH,2021-07-25,ADD,Fiber optic
CHG-011417,3692-JHONH,2022-04-30,ADD,OnlineBackup
CHG-011418,3692-JHONH,2022-10-15,ADD,DeviceProtection
CHG-011419,3692-JHONH,2022-10-24,ADD,StreamingTV
CHG-011420,3692-JHONH,2024-02-10,ADD,StreamingMovies
CHG-011421,8915-NNTRC,2019-12-03,ADD,Fiber optic
CHG-011422,8915-NNTRC,2022-11-20,ADD,OnlineSecurity
CHG-011423,8915-NNTRC,2023-06-07,ADD,OnlineBackup
CHG-011424,8915-NNTRC,2025-07-13,ADD,TechSupport
CHG-011425,8915-NNTRC,2022-05-16,ADD,StreamingTV
CHG-011426,8915-NNTRC,2023-04-26,ADD,StreamingMovies
CHG-011427,2920-RNCEZ,2025-10-02,ADD,Fiber optic
CHG-011428,2541-YGPKE,2022-05-21,ADD,DSL
CHG-011429,2541-YGPKE,2025-03-08,ADD,OnlineSecurity
CHG-011430,2541-YGPKE,2023-09-30,ADD,TechSupport
CHG-011431,2541-YGPKE,2023-11-09,ADD,StreamingMovies
CHG-011432,5382-TEMLV,2022-02-20,ADD,DSL
CHG-011433,5382-TEMLV,2024-06-16,ADD,OnlineSecurity
CHG-011434,3441-CGZJH,2022-04-21,ADD,DSL
CHG-011435,3441-CGZJH,2023-01-26,ADD,OnlineSecurity
CHG-011436,3441-CGZJH,2023-08-06,ADD,DeviceProtection
CHG-011437,3441-CGZJH,2023-07-21,ADD,TechSupport
CHG-011438,3441-CGZJH,2024-12-17,ADD,StreamingTV
CHG-011439,3441-CGZJH,2022-05-20,ADD,StreamingMovies
CHG-011440,9592-ERDKV,2022-10-18,ADD,DSL
CHG-011441,9592-ERDKV,2022-11-30,ADD,OnlineSecurity
CHG-011442,9592-ERDKV,2024-01-23,ADD,DeviceProtection
CHG-011443,9592-ERDKV,2025-04-28,ADD,StreamingTV
CHG-011444,9592-ERDKV,2025-04-30,ADD,StreamingMovies
CHG-011445,2860-RANUS,2024-03-11,ADD,Fiber optic
CHG-011446,2860-RANUS,2024-06-20,ADD,StreamingMovies
CHG-011447,5261-QSHQM,2025-07-04,ADD,DSL
CHG-011448,4778-IZARL,2020-08-29,ADD,Fiber optic
CHG-011449,4778-IZARL,2022-10-12,ADD,OnlineSecurity
CHG-011450,4778-IZARL,2024-07-21,ADD,OnlineBackup
CHG-011451,4778-IZARL,2021-05-06,ADD,DeviceProtection
CHG-011452,4778-IZARL,2024-01-01,ADD,TechSupport
CHG-011453,4778-IZARL,2021-01-20,ADD,StreamingTV
CHG-011454,4778-IZARL,2024-06-13,ADD,StreamingMovies
CHG-011455,0432-CAJZV,2025-08-03,ADD,Fiber optic
CHG-011456,0432-CAJZV,2025-08-10,ADD,StreamingTV
CHG-011457,0432-CAJZV,2025-10-10,ADD,StreamingMovies
CHG-011458,8868-WOZGU,2023-07-15,ADD,Fiber optic
CHG-011459,8868-WOZGU,2025-01-16,ADD,OnlineBackup
CHG-011460,8868-WOZGU,2024-05-06,ADD,DeviceProtection
CHG-011461,8868-WOZGU,2023-10-29,ADD,StreamingTV
CHG-011462,8868-WOZGU,2024-05-12,ADD,StreamingMovies
CHG-011463,1200-TUZHR,2025-03-06,ADD,Fiber optic
CHG-011464,1200-TUZHR,2025-07-06,ADD,StreamingMovies
CHG-011465,1334-FJSVR,2025-10-02,ADD,DSL
CHG-011466,7130-CTCUS,2024-07-09,ADD,DSL
CHG-011467,7130-CTCUS,2025-08-31,ADD,OnlineSecurity
CHG-011468,7130-CTCUS,2024-08-14,ADD,OnlineBackup
CHG-011469,6242-FEGFD,2020-05-31,ADD,Fiber optic
CHG-011470,6242-FEGFD,2022-01-02,ADD,OnlineSecurity
CHG-011471,6242-FEGFD,2022-12-01,ADD,OnlineBackup
CHG-011472,6242-FEGFD,2024-10-11,ADD,DeviceProtection
CHG-011473,6242-FEGFD,2024-05-31,ADD,TechSupport
CHG-011474,7625-XCQRH,2024-12-06,ADD,Fiber optic
CHG-011475,6194-HBGQN,2021-08-24,ADD,DSL
CHG-011476,6194-HBGQN,2023-09-28,ADD,OnlineSecurity
CHG-011477,6194-HBGQN,2021-09-12,ADD,OnlineBackup
CHG-011478,6194-HBGQN,2024-02-28,ADD,DeviceProtection
CHG-011479,6194-HBGQN,2022-05-02,ADD,TechSupport
CHG-011480,6194-HBGQN,2022-10-05,ADD,StreamingTV
CHG-011481,7634-WSWDB,2025-03-06,ADD,DSL
CHG-011482,7634-WSWDB,2025-08-31,ADD,OnlineSecurity
CHG-011483,7634-WSWDB,2025-09-24,ADD,StreamingMovies
CHG-011484,6986-IXNDM,2024-09-07,ADD,Fiber optic
CHG-011485,6986-IXNDM,2025-02-18,ADD,StreamingTV
CHG-011486,6986-IXNDM,2024-10-22,ADD,StreamingMovies
CHG-011487,1731-TVIUK,2025-07-04,ADD,Fiber optic
CHG-011488,1731-TVIUK,2025-08-07,ADD,OnlineBackup
CHG-011489,1731-TVIUK,2025-08-08,ADD,TechSupport
CHG-011490,1731-TVIUK,2025-07-22,ADD,StreamingMovies
CHG-011491,2987-BJXIK,2020-02-01,ADD,DSL
CHG-011492,2987-BJXIK,2022-10-26,ADD,OnlineSecurity
CHG-011493,2987-BJXIK,2022-01-20,ADD,OnlineBackup
CHG-011494,2987-BJXIK,2025-08-19,ADD,DeviceProtection
CHG-011495,2987-BJXIK,2021-11-16,ADD,StreamingTV
CHG-011496,2987-BJXIK,2021-10-08,ADD,StreamingMovies
CHG-011497,9769-TSBZE,2020-02-01,ADD,DSL
CHG-011498,9769-TSBZE,2025-07-21,ADD,OnlineSecurity
CHG-011499,9769-TSBZE,2022-06-21,ADD,OnlineBackup
CHG-011500,9769-TSBZE,2024-08-15,ADD,TechSupport
CHG-011501,0406-BPDVR,2021-05-26,ADD,Fiber optic
CHG-011502,0406-BPDVR,2021-10-10,ADD,OnlineBackup
CHG-011503,0406-BPDVR,2021-08-19,ADD,StreamingTV
CHG-011504,0406-BPDVR,2023-03-08,ADD,StreamingMovies
CHG-011505,0618-XWMSS,2023-07-15,ADD,Fiber optic
CHG-011506,0618-XWMSS,2024-09-07,ADD,OnlineSecurity
CHG-011507,6023-GSSXW,2020-03-02,ADD,DSL
CHG-011508,6023-GSSXW,2020-06-07,ADD,OnlineBackup
CHG-011509,6023-GSSXW,2024-03-26,ADD,StreamingMovies
CHG-011510,6752-APNJL,2022-05-21,ADD,DSL
CHG-011511,6752-APNJL,2024-11-16,ADD,OnlineSecurity
CHG-011512,6752-APNJL,2024-11-04,ADD,OnlineBackup
CHG-011513,5276-KQWHG,2025-09-02,ADD,Fiber optic
CHG-011514,0420-HLGXF,2022-08-19,ADD,Fiber optic
CHG-011515,0420-HLGXF,2025-04-17,ADD,DeviceProtection
CHG-011516,0420-HLGXF,2025-01-31,ADD,StreamingTV
CHG-011517,0420-HLGXF,2023-02-21,ADD,StreamingMovies
CHG-011518,7446-KQISO,2022-02-20,ADD,Fiber optic
CHG-011519,7446-KQISO,2025-08-22,ADD,OnlineBackup
CHG-011520,7446-KQISO,2023-04-28,ADD,DeviceProtection
CHG-011521,7446-KQISO,2024-08-25,ADD,TechSupport
CHG-011522,7446-KQISO,2023-09-24,ADD,StreamingTV
CHG-011523,7446-KQISO,2022-03-24,ADD,StreamingMovies
CHG-011524,9823-EALYC,2019-12-03,ADD,DSL
CHG-011525,9823-EALYC,2022-11-07,ADD,OnlineSecurity
CHG-011526,9823-EALYC,2023-06-21,ADD,OnlineBackup
CHG-011527,9823-EALYC,2020-01-05,ADD,DeviceProtection
CHG-011528,9823-EALYC,2022-12-19,ADD,TechSupport
CHG-011529,9823-EALYC,2021-11-15,ADD,StreamingTV
CHG-011530,5803-NQJZO,2019-12-03,ADD,DSL
CHG-011531,5803-NQJZO,2020-03-04,ADD,OnlineSecurity
CHG-011532,5803-NQJZO,2025-04-12,ADD,OnlineBackup
CHG-011533,5803-NQJZO,2022-09-03,ADD,DeviceProtection
CHG-011534,5803-NQJZO,2025-01-07,ADD,TechSupport
CHG-011535,0743-HRVFF,2021-08-24,ADD,DSL
CHG-011536,0743-HRVFF,2024-06-08,ADD,DeviceProtection
CHG-011537,0743-HRVFF,2023-10-06,ADD,TechSupport
CHG-011538,0743-HRVFF,2023-10-30,ADD,StreamingTV
CHG-011539,0743-HRVFF,2025-07-09,ADD,StreamingMovies
CHG-011540,4006-HKYHO,2020-08-29,ADD,DSL
CHG-011541,4006-HKYHO,2021-07-21,ADD,OnlineSecurity
CHG-011542,4006-HKYHO,2025-03-26,ADD,OnlineBackup
CHG-011543,4006-HKYHO,2024-04-16,ADD,DeviceProtection
CHG-011544,4006-HKYHO,2020-12-29,ADD,TechSupport
CHG-011545,4006-HKYHO,2024-10-30,ADD,StreamingTV
CHG-011546,4006-HKYHO,2023-10-11,ADD,StreamingMovies
CHG-011547,6689-KXGBO,2025-10-02,ADD,DSL
CHG-011548,6689-KXGBO,2025-10-08,ADD,OnlineBackup
CHG-011549,9667-TKTVZ,2025-09-02,ADD,DSL
CHG-011550,9667-TKTVZ,2025-10-21,ADD,TechSupport
CHG-011551,3657-COGMW,2021-07-25,ADD,Fiber optic
CHG-011552,3657-COGMW,2023-06-01,ADD,OnlineSecurity
CHG-011553,3657-COGMW,2022-08-10,ADD,OnlineBackup
CHG-011554,3657-COGMW,2022-01-19,ADD,DeviceProtection
CHG-011555,3657-COGMW,2023-01-01,ADD,StreamingTV
CHG-011556,3657-COGMW,2023-03-30,ADD,StreamingMovies
CHG-011557,8570-KLJYJ,2022-11-17,ADD,DSL
CHG-011558,8570-KLJYJ,2023-12-02,ADD,OnlineSecurity
CHG-011559,7754-IXRMC,2025-10-02,ADD,DSL
CHG-011560,9473-CBZOP,2023-07-15,ADD,DSL
CHG-011561,9473-CBZOP,2025-07-05,ADD,OnlineSecurity
CHG-011562,9473-CBZOP,2023-12-06,ADD,DeviceProtection
CHG-011563,2969-WGHQO,2025-04-05,ADD,DSL
CHG-011564,2969-WGHQO,2025-05-18,ADD,OnlineSecurity
CHG-011565,2969-WGHQO,2025-08-20,ADD,OnlineBackup
CHG-011566,2969-WGHQO,2025-05-22,ADD,DeviceProtection
CHG-011567,2969-WGHQO,2025-09-27,ADD,StreamingTV
CHG-011568,6615-NGGZJ,2024-09-07,ADD,Fiber optic
CHG-011569,6615-NGGZJ,2025-06-24,ADD,OnlineBackup
CHG-011570,6615-NGGZJ,2025-04-01,ADD,StreamingTV
CHG-011571,6615-NGGZJ,2025-08-29,ADD,StreamingMovies
CHG-011572,4334-HOWRP,2019-12-03,ADD,DSL
CHG-011573,4334-HOWRP,2025-02-10,ADD,OnlineSecurity
CHG-011574,4334-HOWRP,2020-02-24,ADD,OnlineBackup
CHG-011575,4334-HOWRP,2024-05-06,ADD,DeviceProtection
CHG-011576,4334-HOWRP,2023-01-22,ADD,TechSupport
CHG-011577,4334-HOWRP,2023-06-14,ADD,StreamingTV
CHG-011578,4334-HOWRP,2022-06-23,ADD,StreamingMovies
CHG-011579,1329-VHWNP,2025-04-05,ADD,DSL
CHG-011580,2984-MIIZL,2025-07-04,ADD,Fiber optic
CHG-011581,2984-MIIZL,2025-08-28,ADD,DeviceProtection
CHG-011582,0266-GMEAO,2019-12-03,ADD,Fiber optic
CHG-011583,0266-GMEAO,2022-09-02,ADD,OnlineSecurity
CHG-011584,0266-GMEAO,2023-07-14,ADD,OnlineBackup
CHG-011585,0266-GMEAO,2025-05-21,ADD,DeviceProtection
CHG-011586,0266-GMEAO,2020-07-17,ADD,TechSupport
CHG-011587,0266-GMEAO,2020-11-04,ADD,StreamingTV
CHG-011588,0266-GMEAO,2022-04-17,ADD,StreamingMovies
CHG-011589,5590-YRFJT,2024-03-11,ADD,DSL
CHG-011590,5574-NXZIU,2020-08-29,ADD,Fiber optic
CHG-011591,5574-NXZIU,2021-11-29,ADD,OnlineSecurity
CHG-011592,5574-NXZIU,2023-03-11,ADD,OnlineBackup
CHG-011593,5574-NXZIU,2023-05-27,ADD,DeviceProtection
CHG-011594,5574-NXZIU,2020-11-20,ADD,TechSupport
CHG-011595,5574-NXZIU,2023-04-06,ADD,StreamingTV
CHG-011596,5574-NXZIU,2023-10-10,ADD,StreamingMovies
CHG-011597,0019-GFNTW,2021-03-27,ADD,DSL
CHG-011598,0019-GFNTW,2025-07-16,ADD,OnlineSecurity
CHG-011599,0019-GFNTW,2023-08-17,ADD,OnlineBackup
CHG-011600,0019-GFNTW,2023-09-14,ADD,DeviceProtection
CHG-011601,0019-GFNTW,2021-06-05,ADD,TechSupport
CHG-011602,4256-ZWTZI,2025-06-04,ADD,DSL
CHG-011603,4256-ZWTZI,2025-07-12,ADD,TechSupport
CHG-011604,8309-PPCED,2019-12-03,ADD,Fiber optic
CHG-011605,8309-PPCED,2022-01-28,ADD,OnlineBackup
CHG-011606,8309-PPCED,2021-04-06,ADD,DeviceProtection
CHG-011607,8309-PPCED,2024-11-29,ADD,TechSupport
CHG-011608,8309-PPCED,2020-04-30,ADD,StreamingTV
CHG-011609,8309-PPCED,2025-06-30,ADD,StreamingMovies
CHG-011610,4098-NAUKP,2020-04-01,ADD,Fiber optic
CHG-011611,4098-NAUKP,2025-06-22,ADD,OnlineBackup
CHG-011612,4098-NAUKP,2024-01-24,ADD,DeviceProtection
CHG-011613,5196-WPYOW,2020-05-01,ADD,DSL
CHG-011614,5196-WPYOW,2022-01-10,ADD,OnlineSecurity
CHG-011615,5196-WPYOW,2025-06-13,ADD,OnlineBackup
CHG-011616,5196-WPYOW,2021-07-18,ADD,TechSupport
CHG-011617,4608-LCIMN,2025-03-06,ADD,DSL
CHG-011618,1485-YDHMM,2021-07-25,ADD,Fiber optic
CHG-011619,1485-YDHMM,2024-04-05,ADD,OnlineBackup
CHG-011620,1485-YDHMM,2025-02-15,ADD,TechSupport
CHG-011621,1485-YDHMM,2024-12-15,ADD,StreamingMovies
CHG-011622,8161-QYMTT,2025-04-05,ADD,Fiber optic
CHG-011623,8161-QYMTT,2025-04-10,ADD,StreamingTV
CHG-011624,8161-QYMTT,2025-06-14,ADD,StreamingMovies
CHG-011625,9581-GVBXT,2020-12-27,ADD,DSL
CHG-011626,9581-GVBXT,2023-02-16,ADD,OnlineSecurity
CHG-011627,9581-GVBXT,2021-09-10,ADD,DeviceProtection
CHG-011628,5862-BRIXZ,2022-01-21,ADD,DSL
CHG-011629,5862-BRIXZ,2024-09-18,ADD,OnlineSecurity
CHG-011630,5862-BRIXZ,2022-12-16,ADD,DeviceProtection
CHG-011631,5862-BRIXZ,2025-06-23,ADD,TechSupport
CHG-011632,5862-BRIXZ,2024-04-03,ADD,StreamingTV
CHG-011633,5862-BRIXZ,2023-01-07,ADD,StreamingMovies
CHG-011634,5404-GGUKR,2025-06-04,ADD,DSL
CHG-011635,5404-GGUKR,2025-09-21,ADD,OnlineBackup
CHG-011636,3308-JSGML,2020-12-27,ADD,DSL
CHG-011637,3308-JSGML,2021-01-24,ADD,OnlineSecurity
