customerID,data_aquisicao,canal_aquisicao,codigo_campanha
5061-PBXFW,2023-03-01,Website,BLACKFRIDAY
8630-FJLIB,2024-05-01,Website,ORGANIC
3891-NLXJB,2022-10-01,Loja Física,EVENTO_LOCAL
4749-OJKQU,2025-07-01,Website,BLACKFRIDAY
0577-WHMEV,2024-07-01,Website,ORGANIC
5453-AXEPF,2024-06-01,Telefone,TV_ADS_Q3
3639-XJHKQ,2024-04-01,Telefone,INBOUND
3716-LRGXK,2020-11-01,Loja Física,EVENTO_LOCAL
2263-SFSQZ,2021-08-01,Loja Física,WALK_IN
9950-MTGYX,2023-07-01,Telefone,TV_ADS_Q3
3397-AVTKU,2022-04-01,Telefone,INBOUND
4825-FUREZ,2022-05-01,Loja Física,EVENTO_LOCAL
9837-BMCLM,2025-08-01,Website,ORGANIC
2672-OJQZP,2025-10-01,Telefone,OUTBOUND_CALL
0137-UDEUO,2025-08-01,Website,PPC_GOOGLE
3134-DSHVC,2020-08-01,Loja Física,WALK_IN
6161-UUUTA,2025-08-01,Website,BLACKFRIDAY
7821-DPRQE,2020-03-01,Website,BLACKFRIDAY
6543-XRMYR,2023-05-01,Website,PPC_GOOGLE
2001-EWBQU,2020-11-01,Telefone,TV_ADS_Q3
4925-LMHOK,2024-08-01,Website,ORGANIC
1608-GMEWB,2022-02-01,Website,PPC_GOOGLE
6695-AMZUF,2020-01-01,Telefone,INBOUND
1455-UGQVH,2025-01-01,Website,BLACKFRIDAY
8410-BGQXN,2025-07-01,Website,BLACKFRIDAY
8280-MQRQN,2025-10-01,Telefone,TV_ADS_Q3
1619-YWUBB,2020-03-01,Telefone,OUTBOUND_CALL
7611-YKYTC,2024-01-01,Website,ORGANIC
2037-SGXHH,2022-09-01,Website,ORGANIC
3178-FESZO,2025-10-01,Website,ORGANIC
0365-GXEZS,2024-05-01,Website,PPC_GOOGLE
0082-OQIQY,2023-06-01,Website,BLACKFRIDAY
6087-MVHJH,2024-07-01,Telefone,INBOUND
4603-JANFB,2025-10-01,Website,PPC_GOOGLE
3018-TFTSU,2024-11-01,Website,ORGANIC
3606-SBKRY,2023-04-01,Loja Física,WALK_IN
4806-KEXQR,2025-07-01,Website,PPC_GOOGLE
0667-NSRGI,2021-11-01,Telefone,OUTBOUND_CALL
7083-YNSKY,2024-08-01,Telefone,TV_ADS_Q3
6893-ODYYE,2021-09-01,Parceiro,PARTNER_SITE
8242-JSVBO,2025-04-01,Telefone,TV_ADS_Q3
2479-BRAMR,2022-06-01,Website,PPC_GOOGLE
9541-ZPSEA,2020-03-01,Parceiro,REFERRAL
2665-NPTGL,2023-09-01,Telefone,INBOUND
1139-WUOAH,2021-02-01,Loja Física,WALK_IN
4693-VWVBO,2025-08-01,Website,ORGANIC
7434-SHXLS,2025-10-01,Website,ORGANIC
6937-GCDGQ,2024-04-01,Loja Física,EVENTO_LOCAL
0988-JRWWP,2025-08-01,Website,PPC_GOOGLE
5075-JSDKI,2020-12-01,Telefone,TV_ADS_Q3
7908-QCBCA,2025-10-01,Website,ORGANIC
8644-XYTSV,2022-05-01,Website,PPC_GOOGLE
6711-FLDFB,2025-04-01,Website,PPC_GOOGLE
3873-WOSBC,2020-04-01,Loja Física,WALK_IN
7465-ZZRVX,2025-10-01,Website,PPC_GOOGLE
7975-JMZNT,2020-05-01,Telefone,INBOUND
7251-XFOIL,2020-10-01,Website,PPC_GOOGLE
4116-IQRFR,2025-07-01,Telefone,INBOUND
3714-JTVOV,2022-05-01,Website,PPC_GOOGLE
8259-DZLIZ,2020-07-01,Loja Física,WALK_IN
0442-ZXKVS,2021-05-01,Loja Física,EVENTO_LOCAL
7853-WNZSY,2025-10-01,Website,PPC_GOOGLE
3120-FAZKD,2021-05-01,Telefone,OUTBOUND_CALL
8606-OEGQZ,2024-05-01,Parceiro,REFERRAL
0225-ZORZP,2025-08-01,Website,BLACKFRIDAY
4702-IOQDC,2025-10-01,Website,PPC_GOOGLE
9489-JMTTN,2019-11-01,Telefone,INBOUND
0575-CUQOV,2020-11-01,Loja Física,WALK_IN
0967-BMLBD,2024-12-01,Telefone,OUTBOUND_CALL
6178-KFNHS,2024-11-01,Telefone,OUTBOUND_CALL
2830-LEWOA,2020-10-01,Loja Física,EVENTO_LOCAL
5006-MXVRN,2022-08-01,Telefone,OUTBOUND_CALL
1264-BYWMS,2021-04-01,Website,ORGANIC
9658-WYUFB,2024-06-01,Website,PPC_GOOGLE
8327-WKMIE,2022-10-01,Loja Física,EVENTO_LOCAL
6917-FIJHC,2019-11-01,Loja Física,EVENTO_LOCAL
5329-KRDTM,2019-11-01,Telefone,TV_ADS_Q3
7797-EJMDP,2025-03-01,Website,ORGANIC
3530-VWVGU,2024-01-01,Website,ORGANIC
2013-SGDXK,2025-10-01,Website,ORGANIC
6368-NWMCE,2022-09-01,Website,PPC_GOOGLE
3633-CDBUW,2024-06-01,Loja Física,WALK_IN
0707-HOVVN,2020-01-01,Loja Física,EVENTO_LOCAL
8580-QVLOC,2019-11-01,Loja Física,WALK_IN
3956-MGXOG,2023-07-01,Website,ORGANIC
9274-UARKJ,2024-08-01,Telefone,INBOUND
4077-HWUYD,2019-11-01,Parceiro,REFERRAL
2012-NWRPA,2024-12-01,Telefone,OUTBOUND_CALL
8808-ELEHO,2025-03-01,Telefone,TV_ADS_Q3
0103-CSITQ,2021-02-01,Telefone,OUTBOUND_CALL
3506-LCJDC,2025-10-01,Website,ORGANIC
8671-KKKOS,2022-01-01,Website,PPC_GOOGLE
7305-ZWMAJ,2023-05-01,Loja Física,WALK_IN
9518-XXBXE,2025-01-01,Website,ORGANIC
3934-HXCFZ,2023-12-01,Telefone,TV_ADS_Q3
6578-KRMAW,2023-03-01,Website,PPC_GOOGLE
4860-IJUDE,2024-10-01,Website,BLACKFRIDAY
7666-WKRON,2022-08-01,Loja Física,EVENTO_LOCAL
9688-YGXVR,2022-03-01,Telefone,TV_ADS_Q3
0423-UDIJQ,2025-02-01,Website,BLACKFRIDAY
1945-XISKS,2020-04-01,Telefone,TV_ADS_Q3
4910-AQFFX,2025-02-01,Website,BLACKFRIDAY
2154-KVJFF,2024-08-01,Telefone,INBOUND
5360-LJCNJ,2019-12-01,Telefone,TV_ADS_Q3
2607-FBDFF,2025-10-01,Website,ORGANIC
9647-ERGBE,2023-05-01,Website,PPC_GOOGLE
3428-XZMAZ,2025-10-01,Website,ORGANIC
1100-DDVRV,2024-06-01,Website,BLACKFRIDAY
0378-TOVMS,2025-08-01,Website,PPC_GOOGLE
4355-HBJHH,2020-04-01,Loja Física,WALK_IN
6728-WYQBC,2025-10-01,Website,PPC_GOOGLE
9058-CBREO,2025-10-01,Website,ORGANIC
9029-FEGVJ,2023-03-01,Website,BLACKFRIDAY
7216-KAOID,2022-06-01,Loja Física,WALK_IN
0318-QUUOB,2025-10-01,Website,BLACKFRIDAY
6145-NNPNO,2025-10-01,Website,ORGANIC
5520-FVEWJ,2024-11-01,Website,PPC_GOOGLE
5339-TJFEK,2020-09-01,Website,PPC_GOOGLE
5572-ZDXHY,2024-01-01,Website,BLACKFRIDAY
2074-GUHPQ,2024-06-01,Website,ORGANIC
4625-XMOYM,2019-11-01,Telefone,TV_ADS_Q3
5827-MWCZK,2021-03-01,Website,PPC_GOOGLE
1385-TQOZW,2025-02-01,Website,ORGANIC
5914-XRFQB,2019-11-01,Telefone,INBOUND
4329-YPDDQ,2024-03-01,Website,BLACKFRIDAY
4804-NCPET,2024-04-01,Telefone,TV_ADS_Q3
3750-CKVKH,2025-09-01,Website,BLACKFRIDAY
5944-UGLLK,2021-06-01,Loja Física,WALK_IN
8063-GBATB,2023-08-01,Telefone,OUTBOUND_CALL
7787-BNTZM,2025-05-01,Website,ORGANIC
2252-ISRNH,2025-02-01,Telefone,TV_ADS_Q3
9415-TPKRV,2025-03-01,Website,ORGANIC
5322-TEUJK,2019-12-01,Loja Física,EVENTO_LOCAL
4547-KQRTM,2025-01-01,Telefone,OUTBOUND_CALL
4877-EVATK,2025-10-01,Website,BLACKFRIDAY
1866-DIOQZ,2019-12-01,Telefone,TV_ADS_Q3
8375-KVTHK,2020-03-01,Loja Física,EVENTO_LOCAL
2697-NQBPF,2023-01-01,Website,PPC_GOOGLE
3709-OIJEA,2023-09-01,Telefone,TV_ADS_Q3
7639-SUPCW,2024-01-01,Website,PPC_GOOGLE
1386-ZIKUV,2025-04-01,Telefone,OUTBOUND_CALL
0599-XNYDO,2024-03-01,Website,ORGANIC
6377-WHAOX,2020-11-01,Website,BLACKFRIDAY
6855-VLGOS,2019-11-01,Loja Física,WALK_IN
8999-XXGNS,2019-11-01,Loja Física,WALK_IN
8746-OQQRW,2025-07-01,Website,ORGANIC
3181-MIZBN,2024-07-01,Telefone,TV_ADS_Q3
0471-ARVMX,2020-09-01,Loja Física,WALK_IN
7766-CLTIC,2025-01-01,Website,ORGANIC
5650-YLIBA,2023-04-01,Website,ORGANIC
0825-CPPQH,2019-12-01,Loja Física,EVENTO_LOCAL
9084-OAYKL,2021-01-01,Loja Física,WALK_IN
6122-LJADA,2020-01-01,Parceiro,REFERRAL
2400-XIWIO,2019-12-01,Parceiro,REFERRAL
7524-VRLPL,2020-02-01,Loja Física,WALK_IN
1069-XAIEM,2025-10-01,Website,ORGANIC
7569-NMZYQ,2019-11-01,Telefone,OUTBOUND_CALL
5201-USSQZ,2023-09-01,Website,BLACKFRIDAY
2105-PHWON,2023-02-01,Website,BLACKFRIDAY
1494-EJZDW,2025-01-01,Telefone,OUTBOUND_CALL
4884-TVUQF,2021-02-01,Telefone,OUTBOUND_CALL
8003-EWNDZ,2025-01-01,Telefone,OUTBOUND_CALL
1897-RCFUM,2022-08-01,Loja Física,WALK_IN
9256-JTBNZ,2024-12-01,Telefone,OUTBOUND_CALL
4658-HCOHW,2024-02-01,Website,BLACKFRIDAY
2211-RMNHO,2020-03-01,Telefone,INBOUND
2432-TFSMK,2024-05-01,Parceiro,REFERRAL
3440-JPSCL,2025-05-01,Website,ORGANIC
4929-ROART,2024-05-01,Website,ORGANIC
1834-ABKHQ,2021-07-01,Parceiro,PARTNER_SITE
1741-WTPON,2021-03-01,Parceiro,PARTNER_SITE
3932-IJWDZ,2022-02-01,Telefone,INBOUND
1240-HCBOH,2020-04-01,Telefone,OUTBOUND_CALL
3594-KADLU,2025-08-01,Website,PPC_GOOGLE
8065-BVEPF,2020-06-01,Website,PPC_GOOGLE
3796-ENZGF,2020-08-01,Loja Física,WALK_IN
1734-ZMNTZ,2024-12-01,Telefone,INBOUND
2853-CWQFQ,2025-10-01,Telefone,INBOUND
0813-TAXXS,2021-04-01,Loja Física,WALK_IN
2519-TWKFS,2023-10-01,Telefone,INBOUND
2889-FPWRM,2019-11-01,Loja Física,WALK_IN
0626-QXNGV,2019-11-01,Parceiro,REFERRAL
6723-CEGQI,2020-06-01,Loja Física,WALK_IN
6987-XQSJT,2021-05-01,Website,PPC_GOOGLE
4732-RRJZC,2025-04-01,Website,BLACKFRIDAY
9499-XPZXM,2019-11-01,Telefone,INBOUND
4338-EYCER,2024-02-01,Website,ORGANIC
3007-FDPEA,2025-09-01,Telefone,OUTBOUND_CALL
6350-XFYGW,2025-07-01,Website,BLACKFRIDAY
4290-BSXUX,2025-08-01,Website,BLACKFRIDAY
8513-OLYGY,2019-11-01,Loja Física,WALK_IN
0311-QYWSS,2025-05-01,Telefone,INBOUND
8705-DWKTI,2021-07-01,Telefone,TV_ADS_Q3
8755-IWJHN,2020-02-01,Website,BLACKFRIDAY
0325-XBFAC,2025-03-01,Telefone,INBOUND
4480-QQRHC,2025-03-01,Telefone,INBOUND
0929-PECLO,2020-08-01,Telefone,INBOUND
3680-CTHUH,2020-11-01,Parceiro,PARTNER_SITE
1202-KKGFU,2024-11-01,Website,ORGANIC
6112-KTHFQ,2024-10-01,Website,PPC_GOOGLE
1852-XEMDW,2024-01-01,Telefone,TV_ADS_Q3
2462-XIIJB,2025-06-01,Website,PPC_GOOGLE
4760-XOHVN,2025-10-01,Website,PPC_GOOGLE
1820-DJFPH,2019-11-01,Loja Física,EVENTO_LOCAL
9426-SXNHE,2025-09-01,Website,BLACKFRIDAY
9068-FHQHD,2022-07-01,Loja Física,EVENTO_LOCAL
1269-FOYWN,2022-03-01,Loja Física,EVENTO_LOCAL
9470-YFUYI,2019-12-01,Telefone,TV_ADS_Q3
7817-BOQPW,2025-09-01,Telefone,INBOUND
7402-EYFXX,2023-09-01,Website,PPC_GOOGLE
1853-UDXBW,2025-10-01,Website,PPC_GOOGLE
9895-VFOXH,2025-10-01,Website,ORGANIC
5458-CQJTA,2020-06-01,Loja Física,EVENTO_LOCAL
1230-QAJDW,2025-08-01,Website,ORGANIC
5701-ZIKJE,2024-10-01,Website,PPC_GOOGLE
5219-YIPTK,2023-02-01,Website,BLACKFRIDAY
5032-MIYKT,2025-10-01,Telefone,OUTBOUND_CALL
7396-VJUZB,2025-07-01,Website,ORGANIC
9717-QEBGU,2025-09-01,Website,PPC_GOOGLE
5172-RKOCB,2019-11-01,Loja Física,WALK_IN
6509-TSGWN,2022-10-01,Telefone,OUTBOUND_CALL
3540-RZJYU,2024-08-01,Website,BLACKFRIDAY
3178-CIFOT,2023-12-01,Telefone,OUTBOUND_CALL
2091-MJTFX,2023-05-01,Website,BLACKFRIDAY
4530-NDRKU,2022-05-01,Telefone,INBOUND
5985-TBABQ,2023-03-01,Loja Física,WALK_IN
9800-ONTFE,2024-01-01,Telefone,TV_ADS_Q3
6743-HHQPF,2022-05-01,Website,PPC_GOOGLE
8455-HIRAQ,2025-03-01,Website,ORGANIC
6616-AALSR,2020-06-01,Parceiro,PARTNER_SITE
0883-EIBTI,2025-09-01,Website,PPC_GOOGLE
9415-ZNBSX,2020-01-01,Telefone,TV_ADS_Q3
4018-KJYUY,2024-01-01,Website,BLACKFRIDAY
0722-TROQR,2025-07-01,Website,BLACKFRIDAY
7571-YXDAD,2025-09-01,Website,ORGANIC
3884-UEBXB,2020-04-01,Loja Física,EVENTO_LOCAL
8780-RSYYU,2023-10-01,Telefone,INBOUND
5537-UXXVS,2024-03-01,Website,ORGANIC
1791-PQHBB,2025-09-01,Website,BLACKFRIDAY
8701-DGLVH,2021-08-01,Loja Física,WALK_IN
8741-LQOBK,2022-01-01,Telefone,TV_ADS_Q3
3393-FMZPV,2023-10-01,Website,BLACKFRIDAY
8082-GHXOP,2024-10-01,Website,PPC_GOOGLE
6402-ZFPPI,2023-10-01,Telefone,OUTBOUND_CALL
0980-FEXWF,2023-09-01,Loja Física,EVENTO_LOCAL
7486-KSRVI,2022-04-01,Parceiro,PARTNER_SITE
3011-WQKSZ,2024-04-01,Telefone,TV_ADS_Q3
8443-WVPSS,2025-01-01,Website,BLACKFRIDAY
3006-XIMLN,2025-09-01,Telefone,INBOUND
8218-FFJDS,2019-11-01,Telefone,INBOUND
1986-PHGZF,2024-05-01,Website,BLACKFRIDAY
9965-YOKZB,2025-02-01,Website,BLACKFRIDAY
0504-HHAPI,2023-08-01,Website,PPC_GOOGLE
9360-OMDZZ,2023-11-01,Website,BLACKFRIDAY
6305-YLBMM,2020-02-01,Parceiro,PARTNER_SITE
0345-XMMUG,2022-01-01,Parceiro,PARTNER_SITE
8024-XNAFQ,2019-11-01,Loja Física,WALK_IN
3647-GMGDH,2024-01-01,Website,BLACKFRIDAY
2988-GBIVW,2020-01-01,Website,ORGANIC
2832-SCUCO,2025-09-01,Website,PPC_GOOGLE
7036-ZZKBD,2023-04-01,Telefone,OUTBOUND_CALL
3791-LGQCY,2021-03-01,Telefone,TV_ADS_Q3
0265-PSUAE,2024-07-01,Telefone,INBOUND
0463-TXOAK,2021-07-01,Parceiro,PARTNER_SITE
0594-UFTUL,2024-10-01,Telefone,OUTBOUND_CALL
9509-MPYOD,2022-12-01,Telefone,OUTBOUND_CALL
9128-CPXKI,2020-12-01,Telefone,INBOUND
0129-KPTWJ,2019-11-01,Website,PPC_GOOGLE
8166-ZZTFS,2020-05-01,Loja Física,EVENTO_LOCAL
5855-EIBDE,2021-10-01,Loja Física,EVENTO_LOCAL
5365-LLFYV,2025-09-01,Website,ORGANIC
5956-YHHRX,2024-02-01,Website,BLACKFRIDAY
6008-NAIXK,2021-05-01,Telefone,TV_ADS_Q3
2956-GGUCQ,2023-11-01,Telefone,TV_ADS_Q3
1928-BXYIV,2025-10-01,Website,BLACKFRIDAY
5760-FXFVO,2025-05-01,Telefone,TV_ADS_Q3
6595-COKXZ,2025-10-01,Telefone,OUTBOUND_CALL
0961-ZWLVI,2021-10-01,Parceiro,REFERRAL
5181-OABFK,2021-03-01,Telefone,OUTBOUND_CALL
4007-NHVHI,2021-03-01,Website,ORGANIC
7816-VGHTO,2025-05-01,Loja Física,EVENTO_LOCAL
5871-DGTXZ,2023-03-01,Parceiro,REFERRAL
7550-WIQVA,2021-09-01,Loja Física,EVENTO_LOCAL
7544-ZVIKX,2021-01-01,Parceiro,PARTNER_SITE
0016-QLJIS,2020-06-01,Parceiro,REFERRAL
7508-DQAKK,2020-07-01,Loja Física,WALK_IN
5176-OLSKT,2020-05-01,Parceiro,PARTNER_SITE
9356-AXGMP,2022-09-01,Telefone,INBOUND
3556-BVQGL,2024-03-01,Parceiro,PARTNER_SITE
0362-ZBZWJ,2022-11-01,Telefone,OUTBOUND_CALL
8979-CAMGB,2020-07-01,Loja Física,WALK_IN
4211-MMAZN,2025-10-01,Website,BLACKFRIDAY
7581-EBBOU,2020-11-01,Telefone,OUTBOUND_CALL
4274-OWWYO,2025-10-01,Website,PPC_GOOGLE
5073-RZGBK,2021-09-01,Parceiro,REFERRAL
1541-ETJZO,2025-10-01,Telefone,OUTBOUND_CALL
2192-CKRLV,2019-11-01,Loja Física,EVENTO_LOCAL
3154-HMWUU,2020-11-01,Loja Física,EVENTO_LOCAL
6119-SPUDB,2022-01-01,Loja Física,EVENTO_LOCAL
6522-OIQSX,2020-02-01,Loja Física,WALK_IN
7813-ZGGAW,2023-04-01,Website,PPC_GOOGLE
8748-HFWBO,2024-04-01,Telefone,TV_ADS_Q3
1052-QJIBV,2019-12-01,Loja Física,EVENTO_LOCAL
1319-YLZJG,2024-11-01,Website,BLACKFRIDAY
4106-HADHQ,2022-08-01,Telefone,INBOUND
0723-FDLAY,2022-03-01,Loja Física,WALK_IN
3050-RLLXC,2021-03-01,Loja Física,WALK_IN
9298-WGMRW,2019-11-01,Telefone,INBOUND
2369-UAPKZ,2025-06-01,Website,ORGANIC
3088-LHEFH,2024-12-01,Telefone,INBOUND
2778-OCLGR,2023-11-01,Telefone,OUTBOUND_CALL
6583-KQJLK,2024-08-01,Website,PPC_GOOGLE
8544-JNBOX,2019-11-01,Telefone,OUTBOUND_CALL
6681-ZSEXG,2021-03-01,Loja Física,EVENTO_LOCAL
6139-ZZRBQ,2020-07-01,Loja Física,WALK_IN
6116-RFVHN,2023-01-01,Telefone,OUTBOUND_CALL
0637-KVDLV,2025-09-01,Website,PPC_GOOGLE
8884-FEEWR,2022-12-01,Telefone,TV_ADS_Q3
3125-RAHBV,2024-01-01,Telefone,INBOUND
6633-MPWBS,2025-06-01,Website,PPC_GOOGLE
0373-AIVNJ,2025-02-01,Parceiro,REFERRAL
8785-EPNCG,2024-12-01,Website,PPC_GOOGLE
1682-VCOIO,2023-12-01,Telefone,INBOUND
5729-KLZAR,2025-07-01,Telefone,OUTBOUND_CALL
2072-ZVJJX,2020-03-01,Parceiro,REFERRAL
8849-AYPTR,2023-02-01,Website,PPC_GOOGLE
9518-IMLHK,2023-04-01,Website,ORGANIC
1582-RAFML,2025-10-01,Website,ORGANIC
3646-ITDGM,2021-03-01,Telefone,TV_ADS_Q3
8740-CRYFY,2025-10-01,Website,ORGANIC
3569-VLDHH,2020-05-01,Loja Física,WALK_IN
8224-KDLKN,2019-11-01,Telefone,INBOUND
7594-LZNWR,2023-01-01,Website,PPC_GOOGLE
4001-TSBTV,2021-01-01,Website,ORGANIC
2962-XPMCQ,2025-09-01,Telefone,INBOUND
8727-XDPUD,2022-10-01,Parceiro,PARTNER_SITE
1043-UXOVO,2019-12-01,Loja Física,EVENTO_LOCAL
1064-FBXNK,2025-10-01,Loja Física,WALK_IN
3996-ZNWYK,2019-12-01,Parceiro,REFERRAL
2878-DHMIN,2022-12-01,Telefone,OUTBOUND_CALL
7762-ONLJY,2025-05-01,Loja Física,EVENTO_LOCAL
1678-FYZOW,2025-08-01,Telefone,OUTBOUND_CALL
5795-BKOYE,2020-02-01,Loja Física,WALK_IN
8627-EHGIP,2022-03-01,Loja Física,WALK_IN
7402-PWYJJ,2021-06-01,Loja Física,WALK_IN
5480-TBGPH,2023-11-01,Website,ORGANIC
0018-NYROU,2025-06-01,Telefone,OUTBOUND_CALL
7501-VTYLJ,2025-09-01,Telefone,INBOUND
7608-RGIRO,2020-09-01,Loja Física,EVENTO_LOCAL
0480-BIXDE,2024-04-01,Website,BLACKFRIDAY
5895-QSXOD,2025-02-01,Website,ORGANIC
9814-AOUDH,2021-06-01,Telefone,OUTBOUND_CALL
6175-IRFIT,2025-06-01,Website,PPC_GOOGLE
8760-ZRHKE,2019-12-01,Telefone,OUTBOUND_CALL
1622-HSHSF,2025-10-01,Website,PPC_GOOGLE
8854-CCVSQ,2024-05-01,Website,PPC_GOOGLE
6749-UTDVX,2019-11-01,Loja Física,EVENTO_LOCAL
5542-DHSXL,2025-07-01,Website,ORGANIC
9102-OXKFY,2020-12-01,Telefone,INBOUND
0511-JTEOY,2025-10-01,Website,PPC_GOOGLE
5216-WASFJ,2023-04-01,Website,ORGANIC
7808-DVWEP,2025-08-01,Website,BLACKFRIDAY
7067-KSAZT,2020-06-01,Loja Física,WALK_IN
2284-VFLKH,2021-10-01,Loja Física,WALK_IN
0366-NQSHS,2025-09-01,Telefone,INBOUND
6532-YLWSI,2021-06-01,Loja Física,WALK_IN
3807-BPOMJ,2021-04-01,Parceiro,PARTNER_SITE
3892-NXAZG,2019-11-01,Loja Física,EVENTO_LOCAL
4948-WBBKL,2022-11-01,Website,BLACKFRIDAY
4182-BGSIQ,2025-01-01,Website,BLACKFRIDAY
9300-AGZNL,2025-10-01,Website,ORGANIC
0988-AADSA,2019-11-01,Telefone,OUTBOUND_CALL
9972-NKTFD,2023-07-01,Website,BLACKFRIDAY
3717-LNXKW,2022-09-01,Website,PPC_GOOGLE
5734-EJKXG,2020-10-01,Loja Física,EVENTO_LOCAL
2207-RYYRL,2021-07-01,Telefone,TV_ADS_Q3
6729-FZWSY,2020-04-01,Telefone,OUTBOUND_CALL
9695-IDRZR,2023-01-01,Telefone,INBOUND
8144-DGHXP,2021-05-01,Parceiro,PARTNER_SITE
7814-LEEVE,2025-10-01,Telefone,TV_ADS_Q3
1112-CUNAO,2024-08-01,Website,ORGANIC
5175-AOBHI,2025-07-01,Website,PPC_GOOGLE
5174-RNGBH,2025-02-01,Website,ORGANIC
8631-WUXGY,2022-01-01,Website,ORGANIC
7270-BDIOA,2024-01-01,Website,PPC_GOOGLE
9565-JSNFM,2022-09-01,Telefone,OUTBOUND_CALL
5906-DVAPM,2021-04-01,Loja Física,WALK_IN
6654-QGBZZ,2025-10-01,Website,PPC_GOOGLE
8348-JLBUG,2020-07-01,Loja Física,EVENTO_LOCAL
0607-DAAHE,2021-06-01,Telefone,OUTBOUND_CALL
5641-DMBFJ,2021-01-01,Parceiro,REFERRAL
9200-NLNPD,2021-03-01,Telefone,TV_ADS_Q3
2664-XJZNO,2019-11-01,Loja Física,EVENTO_LOCAL
9732-KPKBW,2025-10-01,Website,ORGANIC
3339-EAQNV,2019-11-01,Telefone,TV_ADS_Q3
0921-OHLVP,2024-01-01,Website,BLACKFRIDAY
3389-YGYAI,2025-03-01,Website,PPC_GOOGLE
9560-ARGQJ,2024-07-01,Telefone,INBOUND
8350-NYMVI,2022-08-01,Telefone,INBOUND
1600-DILPE,2024-11-01,Website,BLACKFRIDAY
0536-ESJEP,2021-05-01,Telefone,TV_ADS_Q3
4654-GGUII,2024-05-01,Telefone,OUTBOUND_CALL
6478-HRRCZ,2023-03-01,Telefone,TV_ADS_Q3
8510-BBWMU,2022-06-01,Telefone,OUTBOUND_CALL
6857-TKDJV,2020-04-01,Loja Física,WALK_IN
2360-RDGRO,2020-06-01,Website,ORGANIC
0584-BJQGZ,2023-10-01,Telefone,OUTBOUND_CALL
5134-IKDAY,2025-10-01,Website,BLACKFRIDAY
1360-XFJMR,2020-04-01,Telefone,OUTBOUND_CALL
3070-DVEYC,2025-04-01,Website,ORGANIC
5730-RIITO,2022-04-01,Website,PPC_GOOGLE
9058-MJLZC,2023-11-01,Telefone,INBOUND
5707-ORNDZ,2025-02-01,Telefone,OUTBOUND_CALL
0902-XKXPN,2020-02-01,Telefone,OUTBOUND_CALL
5177-RVZNU,2022-10-01,Loja Física,WALK_IN
0056-EPFBG,2024-03-01,Telefone,OUTBOUND_CALL
8993-IZEUX,2025-04-01,Website,PPC_GOOGLE
8696-JKZNU,2022-10-01,Website,PPC_GOOGLE
5380-AFSSK,2025-06-01,Telefone,OUTBOUND_CALL
8190-ZTQFB,2022-06-01,Loja Física,EVENTO_LOCAL
0931-MHTEM,2021-05-01,Telefone,INBOUND
2055-PDADH,2025-08-01,Website,PPC_GOOGLE
7515-LODFU,2020-02-01,Parceiro,REFERRAL
0440-UEDAI,2021-06-01,Loja Física,WALK_IN
1337-BOZWO,2024-05-01,Loja Física,WALK_IN
0868-VJRDR,2020-07-01,Loja Física,WALK_IN
8714-EUHJO,2023-04-01,Telefone,TV_ADS_Q3
6344-SFJVH,2024-03-01,Website,PPC_GOOGLE
3950-VPYJB,2021-02-01,Telefone,OUTBOUND_CALL
8041-TMEID,2020-08-01,Loja Física,EVENTO_LOCAL
7321-ZNSLA,2024-10-01,Telefone,OUTBOUND_CALL
6941-KXRRV,2021-11-01,Loja Física,EVENTO_LOCAL
3721-CNEYS,2025-09-01,Telefone,INBOUND
8727-JQFHV,2021-02-01,Telefone,INBOUND
9475-NNDGC,2019-12-01,Parceiro,REFERRAL
1355-KUSBG,2025-04-01,Website,PPC_GOOGLE
3688-FTHLT,2024-07-01,Website,PPC_GOOGLE
0899-LIIBW,2023-01-01,Website,ORGANIC
2568-OIADY,2022-10-01,Website,ORGANIC
1384-RCUXW,2024-07-01,Website,BLACKFRIDAY
5825-XJOCM,2021-11-01,Telefone,INBOUND
6848-YLDFR,2021-01-01,Loja Física,EVENTO_LOCAL
8125-QPFJD,2019-11-01,Loja Física,EVENTO_LOCAL
2320-YKQBO,2025-04-01,Website,BLACKFRIDAY
1193-RTSLK,2022-09-01,Telefone,INBOUND
2302-ANTDP,2021-11-01,Telefone,INBOUND
5923-GXUOC,2025-01-01,Telefone,INBOUND
4973-RLZVI,2023-05-01,Telefone,TV_ADS_Q3
7869-ZYDST,2023-04-01,Website,PPC_GOOGLE
4501-UYKBC,2022-01-01,Parceiro,PARTNER_SITE
1215-EXRMO,2021-09-01,Loja Física,WALK_IN
2305-MRGLV,2023-07-01,Website,PPC_GOOGLE
8404-VIOMB,2020-05-01,Loja Física,EVENTO_LOCAL
5233-GEEAX,2025-03-01,Website,BLACKFRIDAY
2359-KLTEK,2022-06-01,Telefone,TV_ADS_Q3
5304-EFJLP,2019-11-01,Parceiro,REFERRAL
2673-ZALNP,2025-04-01,Loja Física,EVENTO_LOCAL
9184-GALIL,2022-09-01,Website,PPC_GOOGLE
4393-RYCRE,2022-03-01,Loja Física,WALK_IN
9746-MDMBK,2021-12-01,Parceiro,REFERRAL
3162-ZJZFU,2021-06-01,Telefone,TV_ADS_Q3
8404-GFGCZ,2025-07-01,Telefone,TV_ADS_Q3
8875-AKBYH,2024-03-01,Website,ORGANIC
4432-ADRLB,2025-09-01,Telefone,OUTBOUND_CALL
